id,task_name,model_name_or_path,per_device_train_batch_size,per_device_eval_batch_size,weight_decay,lr_scheduler_type,warmup_steps_fraction,report_to,insert_dropout,catch_dropout,training_size,beta1,beta2,early_stopping_patience,early_stopping_min_delta,original_gradient_fraction,num_train_epochs,learning_rate,run_generation,max_train_steps,evaluation_steps,param_config_id,seed,output_dir,dataset_seed
907,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
908,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
909,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
910,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
911,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
912,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
913,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
914,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
915,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
916,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
917,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
918,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
919,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
920,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
921,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
922,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
923,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
924,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
925,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
926,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
927,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
928,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
929,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
930,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
931,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
932,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
933,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
934,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
935,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
936,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
937,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
938,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
939,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
940,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
941,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
942,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
943,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
944,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
945,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
946,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
947,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
948,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
949,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
950,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
951,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
952,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
953,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
954,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
955,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
956,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
957,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
958,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
959,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
960,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
961,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
962,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
963,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
964,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
965,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
966,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
967,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
968,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
969,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
970,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
971,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
972,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
973,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
974,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
975,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
976,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
977,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
978,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
979,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
980,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
981,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
982,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
983,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
984,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
985,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
986,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
987,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
988,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
989,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
990,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
991,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
992,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
993,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
994,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
995,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
996,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
997,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
998,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
999,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1000,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1001,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1002,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1003,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1004,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1005,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1006,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1007,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1008,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1009,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1010,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1011,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1012,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1013,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1014,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1015,cola,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1016,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1017,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1018,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1019,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1020,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1021,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1022,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1023,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1024,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1025,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1026,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1027,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1028,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1029,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1030,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1031,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1032,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1033,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1034,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1035,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1036,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1037,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1038,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1039,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1040,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1041,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1042,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1043,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1044,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1045,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1046,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1047,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1048,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1049,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1050,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1051,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1052,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1053,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1054,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1055,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1056,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1057,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1058,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1059,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1060,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1061,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1062,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1063,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1064,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1065,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1066,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1067,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1068,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1069,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1070,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1071,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1072,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1073,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1074,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1075,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1076,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1077,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
