"Name","Runtime","Notes","Tags","catch_dropout","insert_dropout","learning_rate","max_train_steps","model_name_or_path","num_warmup_steps","training_size","use_modded","accuracy","epoch","eval_loss","train_loss"
"sweep_12a_03_modded/run_07","463","-","gen_12","0.02","0.1","0.00001","4500","bert-base-cased","900","1","","","21","0.6054244041442871","0.195516840616862"
"sweep_12a_03_modded/run_15","214","-","gen_12","0.02","0.15","0.000005","1800","bert-base-cased","360","1","","","9","0.609471321105957","0.5942507849799262"
"sweep_12a_01_modded/run_24","160","-","gen_12","0","0.15","0.00001","2680","bert-base-cased","536","1","","","9","0.9375181198120116","0.18175517978952893"
"sweep_12a_01_modded/run_31","203","-","gen_12","0.02","0.15","0.000005","6700","bert-base-cased","1340","1","","","12","0.983463399550494","0.2375392913818359"
"sweep_12a_03_modded/run_10","621","-","gen_12","0.02","0.1","0.00001","4500","bert-base-cased","900","1","","","28","0.5056707859039307","0.14970360861884224"
"sweep_12a_01_modded/run_49","189","-","gen_12","0","0.1","0.000005","2680","bert-base-cased","536","1","","","11","0.8971550324383903","0.16593820657303085"
"sweep_12a_03_modded/run_12","297","-","gen_12","0","0.15","0.000005","4500","bert-base-cased","900","1","","","13","0.6463817358016968","0.7171862284342448"
"sweep_12a_01_modded/run_55","176","-","gen_12","0.02","0.1","0.000005","6700","bert-base-cased","1340","1","","","10","0.8312597835765165","0.1856650167436742"
"sweep_12a_03_modded/run_14","233","-","gen_12","0.02","0.15","0.00001","4500","bert-base-cased","900","1","","","10","0.6352050304412842","0.39484723409016925"
"sweep_12a_01_modded/run_10","157","-","gen_12","0","0.15","0.00001","6700","bert-base-cased","1340","1","","","9","0.791498015908634","0.1954579139823344"
"sweep_12a_01_modded/run_77","316","-","gen_12","0.02","0.15","0.000005","2680","bert-base-cased","536","1","","","19","0.9508472891414866","0.255588787705151"
"sweep_12a_03_modded/run_07","278","-","gen_12","0.02","0.1","0.000005","4500","bert-base-cased","900","1","","","12","0.6492624282836914","0.32438121371799045"
"sweep_12a_01_modded/run_08","310","-","gen_12","0","0.15","0.00001","2680","bert-base-cased","536","1","","","19","1.063954185037052","0.09991222353123907"
"sweep_12a_03_modded/run_10","300","-","gen_12","0","0.15","0.000005","1800","bert-base-cased","360","1","","","13","0.6686108112335205","0.7233100891113281"
"sweep_12a_01_modded/run_00","126","-","gen_12","0","0.1","0.00001","2680","bert-base-cased","536","1","","","7","0.7987444821526023","0.06517733388872289"
"sweep_12a_01_modded/run_01","157","-","gen_12","0","0.1","0.000005","2680","bert-base-cased","536","1","","","9","0.8441172207103056","0.13464798144440152"
"sweep_12a_03_modded/run_14","341","-","gen_12","0.02","0.15","0.000005","1800","bert-base-cased","360","1","","","15","0.7000242074330648","0.6530024210611979"
"sweep_12a_03_modded/run_18","256","-","gen_12","0.02","0.15","0.00001","4500","bert-base-cased","900","1","","","11","0.5274581909179688","0.37925974527994794"
"sweep_12a_03_modded/run_13","276","-","gen_12","0.02","0.15","0.00001","1800","bert-base-cased","360","1","","","12","0.648908813794454","0.4399608612060547"
"sweep_12a_01_modded/run_75","314","-","gen_12","0","0.15","0.000005","6700","bert-base-cased","1340","1","","","19","0.9169866898480584","0.33822512270799326"
"sweep_12a_03_modded/run_12","256","-","gen_12","0.02","0.15","0.00001","1800","bert-base-cased","360","1","","","11","0.5998290379842123","0.3026654137505425"
"sweep_12a_01_modded/run_73","190","-","gen_12","0","0.15","0.000005","2680","bert-base-cased","536","1","","","11","0.8346142488367417","0.34360598094427763"
"sweep_12a_03_modded/run_05","189","-","gen_12","0","0.1","0.000005","1800","bert-base-cased","360","1","","","8","0.5850037733713785","0.3528220706515842"
"sweep_12a_01_modded/run_12","189","-","gen_12","0.02","0.15","0.00001","2680","bert-base-cased","536","1","","","11","1.0722375757554","0.13424276949754402"
"sweep_12a_03_modded/run_08","366","-","gen_12","0.02","0.1","0.000005","4500","bert-base-cased","900","1","","","16","0.6436800161997477","0.3446410497029622"
"sweep_12a_03_modded/run_05","340","-","gen_12","0.02","0.1","0.00001","1800","bert-base-cased","360","1","","","15","0.6145515839258829","0.21042103237575951"
"sweep_12a_03_modded/run_04","271","-","gen_12","0.02","0.1","0.00001","1800","bert-base-cased","360","1","","","12","0.5701195001602173","0.19236475626627603"
"sweep_12a_03_modded/run_08","336","-","gen_12","0.02","0.1","0.00001","1800","bert-base-cased","360","1","","","15","0.514162540435791","0.1741822772555881"
"sweep_12a_01_modded/run_46","237","-","gen_12","0.02","0.15","0.00001","6700","bert-base-cased","1340","1","","","14","0.8919147042667165","0.23445688788570576"
"sweep_12a_01_modded/run_21","251","-","gen_12","0.02","0.1","0.000005","2680","bert-base-cased","536","1","","","15","1.118203555836397","0.08541397550212804"
"sweep_12a_01_modded/run_29","310","-","gen_12","0.02","0.15","0.000005","2680","bert-base-cased","536","1","","","19","1.1235834009507124","0.27078998622609607"
"sweep_12a_03_modded/run_09","276","-","gen_12","0","0.15","0.000005","1800","bert-base-cased","360","1","","","12","0.6183077494303385","0.506135982937283"
"sweep_12a_01_modded/run_66","330","-","gen_12","0","0.1","0.00001","6700","bert-base-cased","1340","1","","","20","1.2219494090360754","0.06504307931928492"
"sweep_12a_03_modded/run_10","191","-","gen_12","0","0.15","0.00001","1800","bert-base-cased","360","1","","","8","0.56346595287323","0.45000042385525174"
"sweep_12a_01_modded/run_02","157","-","gen_12","0","0.1","0.00001","6700","bert-base-cased","1340","1","","","9","0.8436753890093636","0.07820974179168245"
"sweep_12a_03_modded/run_17","191","-","gen_12","0.02","0.15","0.000005","1800","bert-base-cased","360","1","","","8","0.5893189907073975","0.5019339243570964"
"sweep_12a_01_modded/run_05","190","-","gen_12","0.02","0.1","0.000005","2680","bert-base-cased","536","1","","","11","0.9439754486083984","0.09726858139038086"
"sweep_12a_03_modded/run_15","405","-","gen_12","0.02","0.15","0.00001","4500","bert-base-cased","900","1","","","18","0.6199063062667847","0.3907583448621962"
"sweep_12a_01_modded/run_70","160","-","gen_12","0.02","0.1","0.00001","6700","bert-base-cased","1340","1","","","9","0.7560939788818359","0.13707671948333286"
"sweep_12a_01_modded/run_35","221","-","gen_12","0","0.1","0.000005","6700","bert-base-cased","1340","1","","","13","0.8225163291482365","0.11936443955151003"
"sweep_12a_01_modded/run_60","161","-","gen_12","0.02","0.15","0.00001","2680","bert-base-cased","536","1","","","9","0.9905459460090188","0.17937996138387652"
"sweep_12a_01_modded/run_64","238","-","gen_12","0","0.1","0.00001","2680","bert-base-cased","536","1","","","14","0.9447282903334674","0.0726108195176765"
"sweep_12a_01_modded/run_40","128","-","gen_12","0","0.15","0.00001","2680","bert-base-cased","536","1","","","7","0.7667462405036477","0.1793453017277504"
"sweep_12a_03_modded/run_14","257","-","gen_12","0","0.15","0.000005","4500","bert-base-cased","900","1","","","11","0.6691203912099203","0.7718732198079427"
"sweep_12a_01_modded/run_76","160","-","gen_12","0.02","0.15","0.00001","2680","bert-base-cased","536","1","","","9","0.8306029824649587","0.17286902755054076"
"sweep_12a_01_modded/run_11","160","-","gen_12","0","0.15","0.000005","6700","bert-base-cased","1340","1","","","9","0.8033756368300494","0.3247060918096286"
"sweep_12a_01_modded/run_58","160","-","gen_12","0","0.15","0.00001","6700","bert-base-cased","1340","1","","","9","0.7711124420166016","0.2526252234160011"
"sweep_12a_01_modded/run_47","176","-","gen_12","0.02","0.15","0.000005","6700","bert-base-cased","1340","1","","","10","0.7511977588429171","0.2736783952855352"
"sweep_12a_01_modded/run_36","190","-","gen_12","0.02","0.1","0.00001","2680","bert-base-cased","536","1","","","11","0.9839474173153148","0.07855310724742377"
"sweep_12a_01_modded/run_74","283","-","gen_12","0","0.15","0.00001","6700","bert-base-cased","1340","1","","","17","1.0538413103889015","0.1444561801739593"
"sweep_12a_01_modded/run_68","191","-","gen_12","0.02","0.1","0.00001","2680","bert-base-cased","536","1","","","11","1.204301834106445","0.053717218228240514"
"sweep_12a_01_modded/run_42","189","-","gen_12","0","0.15","0.00001","6700","bert-base-cased","1340","1","","","11","0.8515547584084904","0.1913012034857451"
"sweep_12a_01_modded/run_52","254","-","gen_12","0.02","0.1","0.00001","2680","bert-base-cased","536","1","","","15","1.043256871840533","0.06843304989942864"
"sweep_12a_03_modded/run_01","285","-","gen_12","0","0.1","0.00001","1800","bert-base-cased","360","1","","","13","0.6048946777979533","0.2558718575371636"
"sweep_12a_03_modded/run_15","255","-","gen_12","0.02","0.15","0.00001","1800","bert-base-cased","360","1","","","11","0.5889099836349487","0.39319398668077254"
"sweep_12a_03_modded/run_04","292","-","gen_12","0","0.1","0.000005","4500","bert-base-cased","900","1","","","13","0.6456736326217651","0.38947601318359376"
"sweep_12a_03_modded/run_12","258","-","gen_12","0","0.15","0.00001","1800","bert-base-cased","360","1","","","11","0.526079018910726","0.3793910132514106"
"sweep_12a_03_modded/run_01","268","-","gen_12","0","0.1","0.000005","1800","bert-base-cased","360","1","","","12","0.6183255116144816","0.35373083750406903"
"sweep_12a_01_modded/run_20","128","-","gen_12","0.02","0.1","0.00001","2680","bert-base-cased","536","1","","","7","0.836029333226821","0.0787593571107779"
"sweep_12a_03_modded/run_14","194","-","gen_12","0.02","0.15","0.00001","1800","bert-base-cased","360","1","","","8","0.5496161778767904","0.4162660386827257"
"sweep_12a_03_modded/run_10","344","-","gen_12","0.02","0.1","0.000005","4500","bert-base-cased","900","1","","","15","0.6964382330576578","0.3335946400960286"
"sweep_12a_03_modded/run_06","507","-","gen_12","0.02","0.1","0.00001","4500","bert-base-cased","900","1","","","23","0.5751452048619589","0.1629060427347819"
"sweep_12a_03_modded/run_04","208","-","gen_12","0","0.1","0.000005","1800","bert-base-cased","360","1","","","9","0.689942200978597","0.4181716071234809"
"sweep_12a_03_modded/run_00","212","-","gen_12","0","0.1","0.00001","1800","bert-base-cased","360","1","","","10","0.5840325752894083","0.20370939042833117"
"sweep_12a_01_modded/run_04","174","-","gen_12","0.02","0.1","0.00001","2680","bert-base-cased","536","1","","","10","0.9392934126012464","0.09638422638622685"
"sweep_12a_01_modded/run_13","205","-","gen_12","0.02","0.15","0.000005","2680","bert-base-cased","536","1","","","12","1.07009854036219","0.24375064337431496"
"sweep_12a_01_modded/run_17","131","-","gen_12","0","0.1","0.000005","2680","bert-base-cased","536","1","","","7","0.7796945571899414","0.13475366848618237"
"sweep_12a_01_modded/run_27","294","-","gen_12","0","0.15","0.000005","6700","bert-base-cased","1340","1","","","18","0.8768614039701574","0.24495369640748893"
"sweep_12a_03_modded/run_09","190","-","gen_12","0.02","0.1","0.000005","1800","bert-base-cased","360","1","","","8","0.5824991464614868","0.29845396677652997"
"sweep_12a_01_modded/run_61","284","-","gen_12","0.02","0.15","0.000005","2680","bert-base-cased","536","1","","","17","1.05975061304429","0.31646469457825616"
"sweep_12a_01_modded/run_51","307","-","gen_12","0","0.1","0.000005","6700","bert-base-cased","1340","1","","","19","0.965457467471852","0.1163928829022308"
"sweep_12a_01_modded/run_69","286","-","gen_12","0.02","0.1","0.000005","2680","bert-base-cased","536","1","","","17","0.9908139845904184","0.10019061814493208"
"sweep_12a_01_modded/run_07","204","-","gen_12","0.02","0.1","0.000005","6700","bert-base-cased","1340","1","","","12","0.9695877748377184","0.12906763446864797"
"sweep_12a_01_modded/run_53","299","-","gen_12","0.02","0.1","0.000005","2680","bert-base-cased","536","1","","","18","0.9561222300809972","0.13316850519891996"
"sweep_12a_01_modded/run_41","281","-","gen_12","0","0.15","0.000005","2680","bert-base-cased","536","1","","","17","0.9818868076100068","0.2417253238051685"
"sweep_12a_03_modded/run_07","211","-","gen_12","0.02","0.1","0.00001","1800","bert-base-cased","360","1","","","9","0.6412490606307983","0.2548929638332791"
"sweep_12a_01_modded/run_33","158","-","gen_12","0","0.1","0.000005","2680","bert-base-cased","536","1","","","9","0.7522451737347771","0.11781557282405113"
"sweep_12a_03_modded/run_04","225","-","gen_12","0","0.1","0.00001","1800","bert-base-cased","360","1","","","10","0.5261608759562174","0.22097396850585935"
"sweep_12a_03_modded/run_19","299","-","gen_12","0.02","0.15","0.000005","4500","bert-base-cased","900","1","","","13","0.5999298890431722","0.4514945983886719"
"sweep_12a_03_modded/run_03","818","-","gen_12","0","0.1","0.00001","4500","bert-base-cased","900","1","","","39","0.584152619043986","0.2000069724188911"
"sweep_12a_03_modded/run_10","342","-","gen_12","0","0.15","0.00001","4500","bert-base-cased","900","1","","","15","0.5792429447174072","0.34684952629937066"
"sweep_12a_01_modded/run_32","190","-","gen_12","0","0.1","0.00001","2680","bert-base-cased","536","1","","","11","0.8821569330552045","0.05837946151619527"
"sweep_12a_01_modded/run_22","159","-","gen_12","0.02","0.1","0.00001","6700","bert-base-cased","1340","1","","","9","0.903997589560116","0.0875196670418355"
"sweep_12a_03_modded/run_18","386","-","gen_12","0.02","0.15","0.000005","4500","bert-base-cased","900","1","","","17","0.681738535563151","0.6201073116726346"
"sweep_12a_03_modded/run_13","276","-","gen_12","0","0.15","0.00001","4500","bert-base-cased","900","1","","","12","0.6279059648513794","0.5315198262532552"
"sweep_12a_03_modded/run_05","252","-","gen_12","0","0.1","0.000005","4500","bert-base-cased","900","1","","","11","0.6040056943893433","0.41146282619900176"
"sweep_12a_01_modded/run_09","203","-","gen_12","0","0.15","0.000005","2680","bert-base-cased","536","1","","","12","0.8902457742130055","0.2790899703751749"
"sweep_12a_01_modded/run_79","266","-","gen_12","0.02","0.15","0.000005","6700","bert-base-cased","1340","1","","","16","0.970862669103286","0.2635114015038334"
"sweep_12a_03_modded/run_11","275","-","gen_12","0","0.15","0.000005","1800","bert-base-cased","360","1","","","12","0.6105277935663859","0.6907917870415582"
"sweep_12a_01_modded/run_34","251","-","gen_12","0","0.1","0.00001","6700","bert-base-cased","1340","1","","","15","0.9484506494858684","0.06554777230789412"
"sweep_12a_01_modded/run_59","330","-","gen_12","0","0.15","0.000005","6700","bert-base-cased","1340","1","","","20","1.0609133103314567","0.3015554058018015"
"sweep_12a_03_modded/run_16","342","-","gen_12","0.02","0.15","0.000005","4500","bert-base-cased","900","1","","","15","0.6924052238464355","0.6484803941514757"
"sweep_12a_01_modded/run_19","264","-","gen_12","0","0.1","0.000005","6700","bert-base-cased","1340","1","","","16","1.0714398552389706","0.09645415775811494"
"sweep_12a_01_modded/run_71","360","-","gen_12","0.02","0.1","0.000005","6700","bert-base-cased","1340","1","","","22","1.0893654542810776","0.11461940452234068"
"sweep_12a_01_modded/run_62","176","-","gen_12","0.02","0.15","0.00001","6700","bert-base-cased","1340","1","","","10","0.8782060286578011","0.2180036857946595"
"sweep_12a_01_modded/run_26","189","-","gen_12","0","0.15","0.00001","6700","bert-base-cased","1340","1","","","11","0.7275304233326632","0.2040604691007244"
"sweep_12a_03_modded/run_05","705","-","gen_12","0","0.1","0.00001","4500","bert-base-cased","900","1","","","33","0.5864958763122559","0.21163383060031468"
"sweep_12a_03_modded/run_03","227","-","gen_12","0","0.1","0.000005","1800","bert-base-cased","360","1","","","10","0.5950255393981934","0.3832166035970052"
"sweep_12a_03_modded/run_06","249","-","gen_12","0","0.1","0.000005","4500","bert-base-cased","900","1","","","11","0.6535220940907797","0.448473146226671"
"sweep_12a_01_modded/run_03","188","-","gen_12","0","0.1","0.000005","6700","bert-base-cased","1340","1","","","11","0.8354302574606502","0.1333851458421394"
"sweep_12a_03_modded/run_11","213","-","gen_12","0","0.15","0.00001","1800","bert-base-cased","360","1","","","9","0.6574690341949463","0.5273521423339844"
"sweep_12a_01_modded/run_78","254","-","gen_12","0.02","0.15","0.00001","6700","bert-base-cased","1340","1","","","15","0.92575881060432","0.16211484083488806"
"sweep_12a_03_modded/run_07","191","-","gen_12","0.02","0.1","0.000005","1800","bert-base-cased","360","1","","","8","0.5962570110956827","0.3463794284396701"
"sweep_12a_03_modded/run_06","252","-","gen_12","0","0.1","0.00001","4500","bert-base-cased","900","1","","","11","0.5365869998931885","0.2402091344197591"
"sweep_12a_03_modded/run_05","231","-","gen_12","0.02","0.1","0.000005","1800","bert-base-cased","360","1","","","10","0.643373966217041","0.3238093694051107"
"sweep_12a_01_modded/run_16","206","-","gen_12","0","0.1","0.00001","2680","bert-base-cased","536","1","","","12","1.0884962642894072","0.03387886730592642"
"sweep_12a_01_modded/run_48","160","-","gen_12","0","0.1","0.00001","2680","bert-base-cased","536","1","","","9","1.030060936422909","0.10179066302171394"
"sweep_12a_03_modded/run_02","267","-","gen_12","0","0.1","0.000005","1800","bert-base-cased","360","1","","","12","0.6604134241739908","0.4274935828314887"
"sweep_12a_03_modded/run_03","205","-","gen_12","0","0.1","0.00001","1800","bert-base-cased","360","1","","","9","0.630479653676351","0.30182037353515623"
"sweep_12a_01_modded/run_37","298","-","gen_12","0.02","0.1","0.000005","2680","bert-base-cased","536","1","","","18","0.8935532289392808","0.07962556383503017"
"sweep_12a_03_modded/run_03","230","-","gen_12","0","0.1","0.000005","4500","bert-base-cased","900","1","","","10","0.6285531520843506","0.3647521124945747"
"sweep_12a_01_modded/run_38","175","-","gen_12","0.02","0.1","0.00001","6700","bert-base-cased","1340","1","","","10","0.8022473279167625","0.13509830076303056"
"sweep_12a_01_modded/run_06","173","-","gen_12","0.02","0.1","0.00001","6700","bert-base-cased","1340","1","","","10","0.7742091908174402","0.10355533058963604"
"sweep_12a_03_modded/run_11","619","-","gen_12","0.02","0.1","0.000005","4500","bert-base-cased","900","1","","","28","0.5687950452168783","0.22767287360297309"
"sweep_12a_03_modded/run_09","422","-","gen_12","0.02","0.1","0.00001","4500","bert-base-cased","900","1","","","19","0.6176671584447225","0.2004260804918077"
"sweep_12a_03_modded/run_11","276","-","gen_12","0","0.15","0.000005","4500","bert-base-cased","900","1","","","12","0.6086191733678182","0.6401874118381077"
"sweep_12a_03_modded/run_07","292","-","gen_12","0","0.1","0.000005","4500","bert-base-cased","900","1","","","13","0.5877125263214111","0.34195353190104166"
"sweep_12a_03_modded/run_02","453","-","gen_12","0","0.1","0.00001","4500","bert-base-cased","900","1","","","21","0.5686376889546713","0.1744285159640842"
"sweep_12a_01_modded/run_72","206","-","gen_12","0","0.15","0.00001","2680","bert-base-cased","536","1","","","12","0.8081552842084099","0.1957388635891587"
"sweep_12a_03_modded/run_13","213","-","gen_12","0","0.15","0.000005","1800","bert-base-cased","360","1","","","9","0.6169333855311075","0.5315812428792318"
