"Name","Runtime","Notes","Tags","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","catch_dropout","insert_dropout","learning_rate","max_train_steps","model_name_or_path","num_warmup_steps","training_size","use_modded","beta1","beta2","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","lr_scheduler_type","max_length","num_train_epochs","original_gradient_fraction","output_dir","pad_to_max_length","param_config_id","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","seed","task_name","train_data_frac","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","epoch","eval_loss","train_loss","accuracy.max","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","eval_loss.min","eval_p_max","eval_p_var","f1","matthews_correlation","pearson","spearmanr","train_p_max","train_p_var"
"sweep_12a_01_modded/run_35","221","-","gen_12","asg7i8dw","finished","ricu","","","2023-10-20T11:53:37.000Z","2023-10-21T09:45:26.000Z","2023-10-20T11:57:18.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.000005","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_35","false","pcid_0019","32","32","false","all","12a","3","cola","","false","0.1","0.01","true","","13","0.8225163291482365","0.11936443955151003","","0.9746599793434144","0.45925694704055786","","","","0.9771861433982848","0.463774174451828","","","","0.43862292345832377","3","536","","","","0.5993649854983244","8","1206","","","","","","","","","","","0.5843008405179322","","","",""
"sweep_12a_01_modded/run_60","161","-","gen_12","rtgs3aen","finished","ricu","","","2023-10-20T13:37:50.000Z","2023-10-21T09:45:15.000Z","2023-10-20T13:40:31.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.00001","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_60","false","pcid_0028","32","32","false","all","12a","4","cola","","false","0.1","0.01","true","","9","0.9905459460090188","0.17937996138387652","","0.9818925261497498","0.4697805047035218","","","","0.9643152356147766","0.4439937472343445","","","","0.43320268743178425","1","268","","","","0.5930181720231964","4","670","","","","","","","","","","","0.5635758105599825","","","",""
"sweep_12a_01_modded/run_64","238","-","gen_12","ak5d06y5","finished","ricu","","","2023-10-20T13:56:26.000Z","2023-10-21T09:45:13.000Z","2023-10-20T14:00:24.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.00001","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_64","false","pcid_0016","32","32","false","all","12a","5","cola","","false","0.1","0.01","true","","14","0.9447282903334674","0.0726108195176765","","0.9810282588005066","0.46946144104003906","","","","0.988168716430664","0.48062554001808167","","","","0.43838321461397056","1","268","","","","0.6385561466725135","9","1340","","","","","","","","","","","0.6332388281163573","","","",""
"sweep_12a_01_modded/run_40","128","-","gen_12","seg9es2f","finished","ricu","","","2023-10-20T12:15:51.000Z","2023-10-21T09:45:24.000Z","2023-10-20T12:17:59.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.00001","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_40","false","pcid_0024","32","32","false","all","12a","3","cola","","false","0.1","0.01","true","","7","0.7667462405036477","0.1793453017277504","","0.9529510736465454","0.4319385588169098","","","","0.958066463470459","0.4366059899330139","","","","0.4069272209616268","1","268","","","","0.5884139541276108","2","402","","","","","","","","","","","0.5729657494988228","","","",""
"sweep_12a_03_modded/run_14","257","-","gen_12","sp7rxcz0","finished","ricu","","","2023-10-22T16:00:10.000Z","2023-10-22T16:04:27.000Z","2023-10-22T16:04:27.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.000005","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_14","false","pcid_0059","32","32","false","all","12a","4","stsb","","false","0.1","0.01","true","","11","0.6691203912099203","0.7718732198079427","","1","NaN","","","","1","NaN","","","","0.6039439837137858","6","630","","","","","","","0.8573027692698765","6","630","0.8596231992326009","6","630","","","","","","0.8520827265648155","0.8529353227370498","",""
"sweep_12a_01_modded/run_76","160","-","gen_12","9wahxyf5","finished","ricu","","","2023-10-20T14:49:35.000Z","2023-10-21T09:45:06.000Z","2023-10-20T14:52:15.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.00001","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_76","false","pcid_0028","32","32","false","all","12a","5","cola","","false","0.1","0.01","true","","9","0.8306029824649587","0.17286902755054076","","0.9657595157623292","0.4482842683792114","","","","0.964015543460846","0.4442775547504425","","","","0.4413098166970646","1","268","","","","0.5848025973930304","4","670","","","","","","","","","","","0.5491920151313351","","","",""
"sweep_12a_01_modded/run_11","160","-","gen_12","9swfnd0e","finished","ricu","","","2023-10-20T10:25:13.000Z","2023-10-21T09:45:36.000Z","2023-10-20T10:27:53.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.000005","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_11","false","pcid_0027","32","32","false","all","12a","1","cola","","false","0.1","0.01","true","","9","0.8033756368300494","0.3247060918096286","","0.9659788608551024","0.4464189112186432","","","","0.937877595424652","0.40125125646591187","","","","0.4335782948662253","3","536","","","","0.5843008405179322","4","670","","","","","","","","","","","0.5718748556161373","","","",""
"sweep_12a_01_modded/run_58","160","-","gen_12","9sa030l5","finished","ricu","","","2023-10-20T13:29:05.000Z","2023-10-21T09:45:16.000Z","2023-10-20T13:31:45.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.00001","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_58","false","pcid_0026","32","32","false","all","12a","4","cola","","false","0.1","0.01","true","","9","0.7711124420166016","0.2526252234160011","","0.958203911781311","0.43399497866630554","","","","0.9377846717834472","0.4031196832656861","","","","0.44591306237613454","3","536","","","","0.5927434839199117","4","670","","","","","","","","","","","0.5526887376418566","","","",""
"sweep_12a_01_modded/run_47","176","-","gen_12","szfh2ax5","finished","ricu","","","2023-10-20T12:46:07.000Z","2023-10-21T09:45:20.000Z","2023-10-20T12:49:03.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.000005","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_47","false","pcid_0031","32","32","false","all","12a","3","cola","","false","0.1","0.01","true","","10","0.7511977588429171","0.2736783952855352","","0.9684431552886964","0.45036581158638","","","","0.9628944993019104","0.4407079517841339","","","","0.4441215010250316","3","536","","","","0.5751032179659222","5","804","","","","","","","","","","","0.571641700106445","","","",""
"sweep_12a_01_modded/run_36","190","-","gen_12","t0qfnrus","finished","ricu","","","2023-10-20T11:57:35.000Z","2023-10-21T09:45:26.000Z","2023-10-20T12:00:45.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.00001","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_36","false","pcid_0020","32","32","false","all","12a","3","cola","","false","0.1","0.01","true","","11","0.9839474173153148","0.07855310724742377","","0.979830801486969","0.46960482001304626","","","","0.9885398149490356","0.480707585811615","","","","0.4284018628737506","1","268","","","","0.5915941303407497","6","938","","","","","","","","","","","0.5654865997646326","","","",""
"sweep_12a_01_modded/run_74","283","-","gen_12","9rz2qcb0","finished","ricu","","","2023-10-20T14:39:00.000Z","2023-10-21T09:45:07.000Z","2023-10-20T14:43:43.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.00001","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_74","false","pcid_0026","32","32","false","all","12a","5","cola","","false","0.1","0.01","true","","17","1.0538413103889015","0.1444561801739593","","0.9870100617408752","0.47914764285087585","","","","0.9757259488105774","0.4619341194629669","","","","0.4393216862398035","4","670","","","","0.6021194384219132","12","1742","","","","","","","","","","","0.5785503670404233","","","",""
"sweep_12a_01_modded/run_68","191","-","gen_12","9cxd1r8s","finished","ricu","","","2023-10-20T14:14:02.000Z","2023-10-21T09:45:11.000Z","2023-10-20T14:17:13.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.00001","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_68","false","pcid_0020","32","32","false","all","12a","5","cola","","false","0.1","0.01","true","","11","1.204301834106445","0.053717218228240514","","0.986276626586914","0.4778401553630829","","","","0.989489734172821","0.4820643663406372","","","","0.42325345207663145","1","268","","","","0.5843483922385055","6","938","","","","","","","","","","","0.5144566045467207","","","",""
"sweep_12a_01_modded/run_42","189","-","gen_12","tczrurpq","finished","ricu","","","2023-10-20T12:23:18.000Z","2023-10-21T09:45:23.000Z","2023-10-20T12:26:27.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.00001","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_42","false","pcid_0026","32","32","false","all","12a","3","cola","","false","0.1","0.01","true","","11","0.8515547584084904","0.1913012034857451","","0.9690789580345154","0.4535692036151886","","","","0.965972661972046","0.4474474787712097","","","","0.45407480352065144","2","402","","","","0.6217844861323459","6","938","","","","","","","","","","","0.5848952899493859","","","",""
"sweep_12a_01_modded/run_52","254","-","gen_12","9b7sm94a","finished","ricu","","","2023-10-20T13:04:57.000Z","2023-10-21T09:45:18.000Z","2023-10-20T13:09:11.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.00001","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_52","false","pcid_0020","32","32","false","all","12a","4","cola","","false","0.1","0.01","true","","15","1.043256871840533","0.06843304989942864","","0.9892398715019226","0.4827616512775421","","","","0.9913835525512696","0.4851718544960022","","","","0.4297645232256721","1","268","","","","0.6140286859373326","10","1474","","","","","","","","","","","0.5990321908109254","","","",""
"sweep_12a_03_modded/run_01","285","-","gen_12","tg4akinn","finished","ricu","","","2023-10-22T10:22:24.000Z","2023-10-22T10:27:09.000Z","2023-10-22T10:27:09.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.00001","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_01","false","pcid_0048","32","32","false","all","12a","2","stsb","","false","0.1","0.01","true","","13","0.6048946777979533","0.2558718575371636","","1","NaN","","","","1","NaN","","","","0.5580476919809977","7","720","","","","","","","0.868900948261822","8","810","0.8674710569546826","8","810","","","","","","0.865604136156842","0.8637702697065106","",""
"sweep_12a_03_modded/run_15","255","-","gen_12","9ajwsuiz","finished","ricu","","","2023-10-22T16:22:04.000Z","2023-10-22T16:26:19.000Z","2023-10-22T16:26:19.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.00001","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_15","false","pcid_0060","32","32","false","all","12a","4","stsb","","false","0.1","0.01","true","","11","0.5889099836349487","0.39319398668077254","","1","NaN","","","","1","NaN","","","","0.5390666325887045","6","630","","","","","","","0.8712482601809486","6","630","0.8691214317576373","6","630","","","","","","0.8687135112328531","0.8662565365446551","",""
"sweep_12a_03_modded/run_04","292","-","gen_12","90zx59dk","finished","ricu","","","2023-10-22T11:52:17.000Z","2023-10-22T11:57:09.000Z","2023-10-22T11:57:09.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.000005","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_04","false","pcid_0051","32","32","false","all","12a","2","stsb","","false","0.1","0.01","true","","13","0.6456736326217651","0.38947601318359376","","1","NaN","","","","1","NaN","","","","0.598148504892985","8","810","","","","","","","0.8590036070533249","8","810","0.8598780908673526","8","810","","","","","","0.8563565884059212","0.8561002057012743","",""
"sweep_12a_03_modded/run_12","258","-","gen_12","8dcneq3z","finished","ricu","","","2023-10-22T14:35:19.000Z","2023-10-22T14:39:37.000Z","2023-10-22T14:39:37.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.00001","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_12","false","pcid_0056","32","32","false","all","12a","5","stsb","","false","0.1","0.01","true","","11","0.526079018910726","0.3793910132514106","","1","NaN","","","","1","NaN","","","","0.49342230955759686","6","630","","","","","","","0.8842332223079961","2","270","0.8811322763347055","2","270","","","","","","0.880919700338656","0.8766108959942726","",""
"sweep_12a_03_modded/run_01","268","-","gen_12","8d87rz5h","finished","ricu","","","2023-10-22T10:38:36.000Z","2023-10-22T10:43:04.000Z","2023-10-22T10:43:04.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.000005","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_01","false","pcid_0049","32","32","false","all","12a","1","stsb","","false","0.1","0.01","true","","12","0.6183255116144816","0.35373083750406903","","1","NaN","","","","1","NaN","","","","0.5582012335459391","4","450","","","","","","","0.8685133820510276","7","720","0.8668673517931303","3","360","","","","","","0.8633858368232152","0.8601348276991054","",""
"sweep_12a_01_modded/run_20","128","-","gen_12","ubtpaezi","finished","ricu","","","2023-10-20T10:55:18.000Z","2023-10-21T09:45:32.000Z","2023-10-20T10:57:26.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.00001","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_20","false","pcid_0020","32","32","false","all","12a","2","cola","","false","0.1","0.01","true","","7","0.836029333226821","0.0787593571107779","","0.9667916297912598","0.450932890176773","","","","0.9830851554870604","0.47298678755760193","","","","0.4117700913373162","1","268","","","","0.5817890663339899","2","402","","","","","","","","","","","0.570213836374093","","","",""
"sweep_12a_03_modded/run_14","194","-","gen_12","ulf100g5","finished","ricu","","","2023-10-22T16:18:31.000Z","2023-10-22T16:21:45.000Z","2023-10-22T16:21:45.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.00001","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_14","false","pcid_0060","32","32","false","all","12a","3","stsb","","false","0.1","0.01","true","","8","0.5496161778767904","0.4162660386827257","","1","NaN","","","","1","NaN","","","","0.4896408716837566","3","360","","","","","","","0.8848926025414874","3","360","0.8800341189942015","3","360","","","","","","0.8825729443111081","0.8776357490137906","",""
"sweep_12a_03_modded/run_10","344","-","gen_12","8aa8qedq","finished","ricu","","","2023-10-22T14:01:47.000Z","2023-10-22T14:07:31.000Z","2023-10-22T14:07:31.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.000005","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_10","false","pcid_0055","32","32","false","all","12a","4","stsb","","false","0.1","0.01","true","","15","0.6964382330576578","0.3335946400960286","","1","NaN","","","","1","NaN","","","","0.6125602324803671","10","990","","","","","","","0.8585003072826114","10","990","0.8587393605451483","10","990","","","","","","0.8558817578665365","0.8579354009163087","",""
"sweep_12a_03_modded/run_06","507","-","gen_12","88suemzp","finished","ricu","","","2023-10-22T12:57:27.000Z","2023-10-22T13:05:54.000Z","2023-10-22T13:05:54.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.00001","4500","bert-base-cased","900","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_06","false","pcid_0054","32","32","false","all","12a","1","stsb","","false","0.1","0.01","true","","23","0.5751452048619589","0.1629060427347819","","1","NaN","","","","1","NaN","","","","0.5465252796808878","14","1350","","","","","","","0.87178728947053","18","1710","0.8678365305161837","18","1710","","","","","","0.8692111828329684","0.8645037630946125","",""
"sweep_12a_03_modded/run_04","208","-","gen_12","urchxidr","finished","ricu","","","2023-10-22T10:52:16.000Z","2023-10-22T10:55:44.000Z","2023-10-22T10:55:44.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.000005","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_04","false","pcid_0049","32","32","false","all","12a","4","stsb","","false","0.1","0.01","true","","9","0.689942200978597","0.4181716071234809","","1","NaN","","","","1","NaN","","","","0.5906190077463785","3","360","","","","","","","0.8611829023202852","4","450","0.8601696924918182","3","360","","","","","","0.8541960131700173","0.8573390321778762","",""
"sweep_12a_03_modded/run_00","212","-","gen_12","utg24tff","finished","ricu","","","2023-10-22T10:18:32.000Z","2023-10-22T10:22:04.000Z","2023-10-22T10:22:04.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.00001","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_00","false","pcid_0048","32","32","false","all","12a","1","stsb","","false","0.1","0.01","true","","10","0.5840325752894083","0.20370939042833117","","1","NaN","","","","1","NaN","","","","0.5459772745768229","4","450","","","","","","","0.8733073474730033","4","450","0.8686423157690573","5","540","","","","","","0.8710886985814157","0.8663018977858834","",""
"sweep_12a_01_modded/run_04","174","-","gen_12","utnbmgov","finished","ricu","","","2023-10-20T09:59:26.000Z","2023-10-21T09:45:40.000Z","2023-10-20T10:02:20.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.00001","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_04","false","pcid_0020","32","32","false","all","12a","1","cola","","false","0.1","0.01","true","","10","0.9392934126012464","0.09638422638622685","","0.9785643219947816","0.4659363031387329","","","","0.9822145104408264","0.46958303451538086","","","","0.4374587956596823","1","268","","","","0.6046206955506764","5","804","","","","","","","","","","","0.5647618577726926","","","",""
"sweep_12a_01_modded/run_13","205","-","gen_12","uyz0swqe","finished","ricu","","","2023-10-20T10:31:38.000Z","2023-10-21T09:45:35.000Z","2023-10-20T10:35:03.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.000005","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_13","false","pcid_0029","32","32","false","all","12a","1","cola","","false","0.1","0.01","true","","12","1.07009854036219","0.24375064337431496","","0.980273425579071","0.4694174230098725","","","","0.9699366092681884","0.4539338350296021","","","","0.4635637507719152","2","402","","","","0.5961478403942531","7","1072","","","","","","","","","","","0.5752957675685068","","","",""
"sweep_12a_01_modded/run_17","131","-","gen_12","v23bbmcy","finished","ricu","","","2023-10-20T10:45:30.000Z","2023-10-21T09:45:34.000Z","2023-10-20T10:47:41.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.000005","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_17","false","pcid_0017","32","32","false","all","12a","2","cola","","false","0.1","0.01","true","","7","0.7796945571899414","0.13475366848618237","","0.9642833471298218","0.4467267692089081","","","","0.9664762020111084","0.4472658634185791","","","","0.4519398352679084","1","268","","","","0.5726811598747922","2","402","","","","","","","","","","","0.5564748164739529","","","",""
"sweep_12a_01_modded/run_27","294","-","gen_12","v6i22b9k","finished","ricu","","","2023-10-20T11:21:39.000Z","2023-10-21T09:45:29.000Z","2023-10-20T11:26:33.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.000005","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_27","false","pcid_0027","32","32","false","all","12a","2","cola","","false","0.1","0.01","true","","18","0.8768614039701574","0.24495369640748893","","0.9768574833869934","0.4640088975429535","","","","0.9626413583755492","0.442635715007782","","","","0.422181858735926","3","536","","","","0.6218814180691866","13","1876","","","","","","","","","","","0.6092108591834291","","","",""
"sweep_12a_03_modded/run_09","190","-","gen_12","84e2fr5t","finished","ricu","","","2023-10-22T12:54:00.000Z","2023-10-22T12:57:10.000Z","2023-10-22T12:57:10.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.000005","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_09","false","pcid_0053","32","32","false","all","12a","5","stsb","","false","0.1","0.01","true","","8","0.5824991464614868","0.29845396677652997","","1","NaN","","","","1","NaN","","","","0.5118233362833658","3","360","","","","","","","0.880113109106581","3","360","0.8776069340473116","3","360","","","","","","0.8776417600422017","0.8737652391157136","",""
"sweep_12a_01_modded/run_61","284","-","gen_12","82rf1lar","finished","ricu","","","2023-10-20T13:40:48.000Z","2023-10-21T09:45:14.000Z","2023-10-20T13:45:32.000Z","","drax","","","","2","NVIDIA A40","0.02","0.15","0.000005","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_61","false","pcid_0029","32","32","false","all","12a","4","cola","","false","0.1","0.01","true","","17","1.05975061304429","0.31646469457825616","","0.9819340705871582","0.47257760167121887","","","","0.9760982394218444","0.46130600571632385","","","","0.4573720483218922","1","268","","","","0.5719840023272299","12","1742","","","","","","","","","","","0.5633840892174439","","","",""
"sweep_12a_01_modded/run_51","307","-","gen_12","7ojkhmuf","finished","ricu","","","2023-10-20T12:59:30.000Z","2023-10-21T09:45:19.000Z","2023-10-20T13:04:37.000Z","","drax","","","","2","NVIDIA A40","0","0.1","0.000005","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_51","false","pcid_0019","32","32","false","all","12a","4","cola","","false","0.1","0.01","true","","19","0.965457467471852","0.1163928829022308","","0.9775069952011108","0.464065283536911","","","","0.9809355735778807","0.4698614478111267","","","","0.4499181018156164","3","536","","","","0.6049514671584751","14","2010","","","","","","","","","","","0.5557831485240768","","","",""
"sweep_12a_01_modded/run_69","286","-","gen_12","7kvlgcii","finished","ricu","","","2023-10-20T14:17:30.000Z","2023-10-21T09:45:11.000Z","2023-10-20T14:22:16.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.000005","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_69","false","pcid_0021","32","32","false","all","12a","5","cola","","false","0.1","0.01","true","","17","0.9908139845904184","0.10019061814493208","","0.9808597564697266","0.469718337059021","","","","0.9835253953933716","0.4723530411720276","","","","0.4615287219776827","1","268","","","","0.5811202551820686","12","1742","","","","","","","","","","","0.5709406887467645","","","",""
"sweep_12a_01_modded/run_07","204","-","gen_12","77306sbf","finished","ricu","","","2023-10-20T10:09:20.000Z","2023-10-21T09:45:39.000Z","2023-10-20T10:12:44.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.000005","6700","bert-base-cased","1340","1","","0.9","0.999","0","5","","1","false","linear","128","50","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_07","false","pcid_0023","32","32","false","all","12a","1","cola","","false","0.1","0.01","true","","12","0.9695877748377184","0.12906763446864797","","0.9804402589797974","0.4690882265567779","","","","0.9766708612442015","0.46131962537765503","","","","0.43049026938045726","3","536","","","","0.5890456886654597","7","1072","","","","","","","","","","","0.5486729244194056","","","",""
"sweep_12a_01_modded/run_53","299","-","gen_12","vlmm9lpq","finished","ricu","","","2023-10-20T13:09:30.000Z","2023-10-21T09:45:18.000Z","2023-10-20T13:14:29.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.000005","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_53","false","pcid_0021","32","32","false","all","12a","4","cola","","false","0.1","0.01","true","","18","0.9561222300809972","0.13316850519891996","","0.98031347990036","0.46898153424263","","","","0.9813618063926696","0.46954941749572754","","","","0.44565966550041647","1","268","","","","0.5865803156957233","13","1876","","","","","","","","","","","0.570213836374093","","","",""
"sweep_12a_01_modded/run_41","281","-","gen_12","vmqb5ovp","finished","ricu","","","2023-10-20T12:18:20.000Z","2023-10-21T09:45:23.000Z","2023-10-20T12:23:01.000Z","","drax","","","","2","NVIDIA A40","0","0.15","0.000005","2680","bert-base-cased","536","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_01_modded/run_41","false","pcid_0025","32","32","false","all","12a","3","cola","","false","0.1","0.01","true","","17","0.9818868076100068","0.2417253238051685","","0.976739466190338","0.4656370878219605","","","","0.9745691418647766","0.4607347548007965","","","","0.4297425326179056","1","268","","","","0.5884833204348178","12","1742","","","","","","","","","","","0.5847123133152046","","","",""
"sweep_12a_03_modded/run_07","211","-","gen_12","0mh98piz","finished","ricu","","","2023-10-22T12:25:53.000Z","2023-10-22T12:29:24.000Z","2023-10-22T12:29:24.000Z","","drax","","","","2","NVIDIA A40","0.02","0.1","0.00001","1800","bert-base-cased","360","1","","0.9","0.999","0","5","","1","false","linear","128","20","0","/home/lange/fantastic-umbrella/runs/sweep_12a_03_modded/run_07","false","pcid_0052","32","32","false","all","12a","4","stsb","","false","0.1","0.01","true","","9","0.6412490606307983","0.2548929638332791","","1","NaN","","","","1","NaN","","","","0.5570972363154093","4","450","","","","","","","0.8690647883761776","4","450","0.8685502463105831","3","360","","","","","","0.8640488170684935","0.8650185730579717","",""
