"Name","Runtime","Notes","Tags","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","catch_dropout","early_stopping_patience","insert_dropout","learning_rate","max_train_steps","num_train_epochs","num_warmup_steps","output_dir","dataset_seed","beta1","beta2","early_stopping_min_delta","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","lr_scheduler_type","max_length","model_name_or_path","original_gradient_fraction","pad_to_max_length","param_config_id","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","seed","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","avg_grad_diff_all_classes","avg_grad_diff_per_class","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","epoch","eval_loss","eval_p_max","eval_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_train_p0","avg_train_p_max","avg_train_p_var","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","train_loss","train_p_max","train_p_var"
"18_SWP8_ID_067_MOD","237","-","NEW_GRAD_INPUT, SWP8, modded","y3gqrum2","finished","ricu","","","2023-12-29T17:17:00.000Z","2023-12-29T17:20:57.000Z","2023-12-29T17:20:57.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_067","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1038","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.6203888334995015","0.000012402555512380786","{""_type"":""histogram"",""bins"":[6.680673347858601e-9,0.0000015945207678669249,0.000003182361069775652,0.000004770201030623866,0.000006358041446219431,0.000007945881407067645,0.00000953372182266321,0.000011121561328764074,0.000012709401744359639,0.000014297242159955204,0.000015885081666056067,0.000017472922991146334,0.000019060762497247197,0.00002064860200334806,0.000022236443328438327,0.00002382428283453919,0.000025412122340640053,0.00002699996366573032,0.000028587803171831183,0.000030175642677932046,0.00003176348400302231,0.000033351323509123176,0.00003493916301522404,0.0000365270025213249,0.00003811484566540457,0.000039702685171505436,0.0000412905246776063,0.00004287836418370716,0.000044466203689808026,0.00004605404319590889,0.00004764188633998856,0.00004922972584608942,0.000050817565352190286],""values"":[65,62,60,54,51,49,47,60,53,30,32,34,29,25,29,20,14,10,6,6,6,8,5,4,0,5,1,0,0,0,1,2]}","0.6754735792622134","9","20","0.6298420429229736","9","20","59","1.6084251403808594","0.940365195274353","0.4125244617462158","0.0018705823458731177","0.9981316328048706","0.002243641298264265","0.9977595806121826","","","","","","","","0.8063076465337697","9","20","","","","","","","","","","","","","","0.7338808317316093","","","","","",""
"18_SWP8_ID_079_MOD","226","-","NEW_GRAD_OUTPUT, SWP8, modded","piqdk0dp","finished","ricu","","","2023-12-29T17:16:32.000Z","2023-12-29T17:20:18.000Z","2023-12-29T17:20:18.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00001","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_079","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1042","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.6542871385842473","0.0031602391973137856","[0.003160236170515418,0.0031602424569427967]","0.6754735792622134","15","32","0.6296552419662476","17","36","67","1.0427533388137815","0.9003283381462097","0.35311761498451233","0.013678843155503271","0.986425757408142","0.015993408858776093","0.9841538667678832","","","","","","","","0.8063076465337697","15","32","","","","","","","","","","","","","","0.776830249396621","","","","","",""
"18_SWP8_ID_066_MOD","260","-","NEW_GRAD_INPUT, SWP8, modded","vvwm349e","finished","ricu","","","2023-12-29T17:12:26.000Z","2023-12-29T17:16:46.000Z","2023-12-29T17:16:46.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_066","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1038","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.6146560319042872","0.000010916124665527605","{""_type"":""histogram"",""bins"":[6.080848713452269e-9,0.000001461080046283314,0.000002916079210990574,0.000004371078375697834,0.000005826077540405095,0.000007281077159859706,0.000008736075869819615,0.000010191075489274226,0.000011646074199234135,0.000013101073818688747,0.000014556073438143358,0.000016011072148103267,0.000017466070858063176,0.00001892107138701249,0.0000203760700969724,0.000021831068806932308,0.000023286067516892217,0.00002474106804584153,0.00002619606675580144,0.00002765106546576135,0.00002910606599471066,0.00003056106288568117,0.000032016065233619884,0.00003347106394357979,0.0000349260626535397,0.00003638106136349961,0.00003783606007345952,0.00003929105878341943,0.00004074605749337934,0.000042201059841318056,0.000043656058551277965,0.000045111057261237875,0.000046566055971197784],""values"":[70,62,50,60,62,54,54,56,43,40,35,25,31,18,24,19,18,8,9,5,7,8,1,3,1,1,0,2,0,1,0,1]}","0.6754735792622134","11","24","0.6268190145492554","15","32","65","1.6568101644515991","0.9426574110984802","0.41551512479782104","0.001642157090827823","0.9983602166175842","0.0019736620597541332","0.9980294704437256","","","","","","","","0.8063076465337697","11","24","","","","","","","","","","","","","","0.7068638604474782","","","","","",""
"18_SWP8_ID_078_MOD","241","-","NEW_GRAD_OUTPUT, SWP8, modded","jmubzx21","finished","ricu","","","2023-12-29T17:12:17.000Z","2023-12-29T17:16:18.000Z","2023-12-29T17:16:18.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00001","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_078","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1042","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.6011964107676969","0.008208956569433212","[0.008208958432078362,0.008208953775465488]","0.6762213359920239","23","48","0.6183500289916992","23","48","73","0.8915673494338989","0.8262813687324524","0.2538234293460846","0.0456540584564209","0.9567714929580688","0.04845450818538666","0.9541566371917723","","","","","","","","0.8064276149382532","21","44","","","","","","","","","","","","","","0.6778091018928715","","","","","",""
"18_SWP8_ID_077_MOD","424","-","NEW_GRAD_OUTPUT, SWP8, modded","79h461zt","finished","ricu","","","2023-12-29T17:05:00.000Z","2023-12-29T17:12:04.000Z","2023-12-29T17:12:04.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_077","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1041","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.6869391824526421","0.0005530719645321369","[0.0005530766793526709,0.0005530672497116029]","0.6904287138584247","19","40","0.5987505316734314","17","36","129","1.7620203495025637","0.9835774302482604","0.47536152601242065","0.0011290127877146006","0.998871922492981","0.0016425593057647347","0.9983593821525574","","","","","","","","0.8106151990349819","79","160","","","","","","","","","","","","","","0.8096969696969697","","","","","",""
"18_SWP8_ID_065_MOD","587","-","NEW_GRAD_INPUT, SWP8, modded","eh5kbbcb","finished","ricu","","","2023-12-29T17:02:24.000Z","2023-12-29T17:12:11.000Z","2023-12-29T17:12:11.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00006","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_065","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1037","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.6961615154536391","0.0000015698537936259529","{""bins"":[9.746482731998185e-9,2.0905741848764592e-7,4.0836835069057997e-7,6.07679282893514e-7,8.069902150964481e-7,0.000001006301204142801,0.0000012056120795023162,0.0000014049230685486691,0.0000016042339439081843,0.0000018035449329545372,0.0000020028558083140524,0.0000022021667973604053,0.0000024014777864067582,0.0000026007885480794357,0.0000028000995371257886,0.0000029994105261721415,0.0000031987215152184945,0.0000033980325042648474,0.000003597343265937525,0.0000037966542549838778,0.000003995965016656555,0.000004195276233076584,0.000004394586994749261,0.0000045938982111692894,0.000004793208972841967,0.000004992519734514644,0.000005191830950934673,0.00000539114171260735,0.000005590452474280028,0.000005789763690700056,0.0000059890744523727335,0.000006188385668792762,0.000006387696430465439],""values"":[63,64,61,44,63,66,48,42,44,41,29,29,31,23,22,16,13,12,14,8,12,6,5,2,3,2,1,2,0,1,0,1],""_type"":""histogram""}","0.7008973080757727","25","52","0.6027879118919373","11","24","147","2.2873499393463135","0.9893768429756165","0.4842529892921448","0.00015044808969832957","0.9998495578765868","0.00021811238548252732","0.9997819662094116","","","","","","","","0.8131800766283526","97","196","","","","","","","","","","","","","","0.8128358667280823","","","","","",""
"18_SWP8_ID_076_MOD","217","-","NEW_GRAD_OUTPUT, SWP8, modded","is55i0xr","finished","ricu","","","2023-12-29T17:01:08.000Z","2023-12-29T17:04:45.000Z","2023-12-29T17:04:45.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_076","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1041","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.6423230309072782","0.0007847420056350529","[0.0007847369415685534,0.0007847470697015524]","0.6757228315054835","13","28","0.6204403638839722","15","32","65","1.5491054058074951","0.9544148445129396","0.43210241198539734","0.003002059878781438","0.9970036745071412","0.0035908890422433615","0.9964174628257751","","","","","","","","0.8063076465337697","9","20","","","","","","","","","","","","","","0.7568208778173191","","","","","",""
"18_SWP8_ID_064_MOD","244","-","NEW_GRAD_INPUT, SWP8, modded","1hg0uoya","finished","ricu","","","2023-12-29T16:58:07.000Z","2023-12-29T17:02:11.000Z","2023-12-29T17:02:11.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00006","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_064","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1037","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.6717347956131605","0.0000033086867006204557","{""_type"":""histogram"",""bins"":[3.763759859332083e-10,4.223620919674431e-7,8.4434776681519e-7,0.0000012663334700846463,0.0000016883192301975214,0.000002110304876623559,0.000002532290636736434,0.000002954276396849309,0.000003376261929588509,0.000003798247689701384,0.0000042202336771879345,0.000004642219209927134,0.000005064204742666334,0.0000054861907301528845,0.000005908176262892084,0.000006330161795631284,0.0000067521477831178345,0.000007174133315857034,0.000007596119303343585,0.000008018104381335434,0.000008440090823569335,0.000008862076356308535,0.000009284061889047734,0.000009706047421786934,0.000010128032954526134,0.000010550019396760035,0.000010972004929499235,0.000011393990462238435,0.000011815975994977634,0.000012237961527716834,0.000012659947969950736,0.000013081933502689935,0.000013503919035429135],""values"":[64,59,63,53,47,52,46,62,48,34,33,36,29,24,28,22,13,8,10,5,5,9,5,4,0,5,1,0,0,0,1,2]}","0.6779661016949152","9","20","0.6174218654632568","9","20","59","2.220642328262329","0.9861686825752258","0.47947415709495544","0.00045378110371530056","0.9995463490486144","0.0005563395679928362","0.9994438290596008","","","","","","","","0.8063076465337697","5","12","","","","","","","","","","","","","","0.7879568507486718","","","","","",""
"18_SWP8_ID_075_MOD","244","-","NEW_GRAD_OUTPUT, SWP8, modded","i48w29wc","finished","ricu","","","2023-12-29T16:56:50.000Z","2023-12-29T17:00:54.000Z","2023-12-29T17:00:54.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_075","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1041","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.6684945164506481","0.0011395569890737534","[0.001139553263783455,0.0011395607143640518]","0.6844466600199401","23","48","0.6197313666343689","17","36","73","1.1771318912506104","0.9243578910827636","0.388802707195282","0.004343013744801283","0.9956729412078856","0.005265966523438692","0.994755744934082","","","","","","","","0.8065476190476191","13","28","","","","","","","","","","","","","","0.7544313146233383","","","","","",""
"18_SWP8_ID_063_MOD","272","-","NEW_GRAD_INPUT, SWP8, modded","x572zycy","finished","ricu","","","2023-12-29T16:53:19.000Z","2023-12-29T16:57:51.000Z","2023-12-29T16:57:51.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00006","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_063","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1037","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.6712362911266201","0.000003678700522868894","{""_type"":""histogram"",""bins"":[3.7173983891136686e-9,4.93565664783091e-7,9.83413883659523e-7,0.0000014732621593793738,0.0000019631104350992246,0.0000024529585971322376,0.0000029428067591652507,0.000003432655148571939,0.000003922503310604952,0.000004412351700011641,0.000004902199634670978,0.000005392048024077667,0.0000058818964134843554,0.000006371744348143693,0.0000068615927375503816,0.00000735144112695707,0.000007841289516363759,0.000008331136996275745,0.000008820985385682434,0.000009310833775089122,0.000009800682164495811,0.0000102905305539025,0.000010780378943309188,0.000011270226423221175,0.000011760074812627863,0.000012249923202034552,0.00001273977159144124,0.000013229619980847929,0.000013719468370254617,0.000014209315850166604,0.000014699164239573292,0.000015189012628979981,0.00001567886101838667],""values"":[70,62,50,58,64,53,55,56,42,40,36,25,30,20,23,19,18,7,9,7,6,8,1,3,1,1,0,2,0,1,0,1]}","0.694666001994018","17","36","0.6176324486732483","11","24","67","1.7362098693847656","0.9692721366882324","0.45431527495384216","0.0006340540712699294","0.9993662238121032","0.0007594299968332052","0.9992409348487854","","","","","","","","0.8078728236184709","15","32","","","","","","","","","","","","","","0.7552421599554647","","","","","",""
"18_SWP8_ID_074_MOD","224","-","NEW_GRAD_OUTPUT, SWP8, modded","1b1avgrw","finished","ricu","","","2023-12-29T16:52:52.000Z","2023-12-29T16:56:36.000Z","2023-12-29T16:56:36.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_074","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1040","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.6667497507477568","0.0015982105396687984","[0.0015982098411768677,0.0015982111217454076]","0.6914257228315055","15","32","0.6021115183830261","17","36","67","1.4110949039459229","0.9642905592918396","0.4445095658302307","0.004862871021032333","0.9951578974723816","0.006378908175975084","0.9936543703079224","","","","","","","","0.8114529393847091","15","32","","","","","","","","","","","","","","0.7911916289239419","","","","","",""
"18_SWP8_ID_073_MOD","202","-","NEW_GRAD_OUTPUT, SWP8, modded","6nnfhpst","finished","ricu","","","2023-12-29T16:49:15.000Z","2023-12-29T16:52:37.000Z","2023-12-29T16:52:37.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_073","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1040","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.6365902293120638","0.0012217173352837565","[0.0012217164039611816,0.0012217183830216527]","0.6754735792622134","11","24","0.6301513910293579","11","24","61","1.2888586521148682","0.9211046695709229","0.3846464455127716","0.005342721473425627","0.994674265384674","0.005992444232106209","0.9940297603607178","","","","","","","","0.8063076465337697","11","24","","","","","","","","","","","","","","0.7542144302090357","","","","","",""
"18_SWP8_ID_062_MOD","240","-","NEW_GRAD_INPUT, SWP8, modded","0ciye64h","finished","ricu","","","2023-12-29T16:49:04.000Z","2023-12-29T16:53:04.000Z","2023-12-29T16:53:04.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00006","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_062","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1036","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.6463110667996012","0.00000420194328398793","{""_type"":""histogram"",""bins"":[2.530917697640689e-8,5.581568416346272e-7,0.0000010910044920819928,0.0000016238521993727772,0.000002156699792976724,0.0000026895475002675084,0.000003222395207558293,0.000003755242687475402,0.000004288090622139862,0.000004820938102056971,0.00000535378558197408,0.00000588663351663854,0.000006419480996555649,0.000006952328931220109,0.000007485176411137218,0.000008018024345801678,0.000008550871825718787,0.000009083719305635896,0.000009616566785553005,0.000010149414265470114,0.000010682262654881924,0.000011215110134799033,0.000011747957614716142,0.000012280805094633251,0.00001281365257455036,0.000013346500963962171,0.00001387934844387928,0.00001441219592379639,0.000014945043403713498,0.00001547789179312531,0.000016010739273042418,0.000016543586752959527,0.000017076434232876636],""values"":[67,59,60,46,64,68,46,41,41,43,30,30,29,24,21,18,12,13,12,8,13,6,4,3,3,2,1,2,0,1,0,1]}","0.6929212362911267","9","20","0.6065807342529297","9","20","59","2.20483922958374","0.9794819951057434","0.46943575143814087","0.0004953615134581923","0.9995050430297852","0.0006681401282548904","0.9993323683738708","","","","","","","","0.8117934616559731","9","20","","","","","","","","","","","","","","0.7680993626409544","","","","","",""
"18_SWP8_ID_072_MOD","224","-","NEW_GRAD_OUTPUT, SWP8, modded","8rmsok47","finished","ricu","","","2023-12-29T16:45:17.000Z","2023-12-29T16:49:01.000Z","2023-12-29T16:49:01.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00002","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_072","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1040","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.6089232303090728","0.0019494048319756985","[0.0019494013395160437,0.0019494082080200317]","0.6762213359920239","17","36","0.6244493126869202","17","36","67","1.2321306467056274","0.9025244116783142","0.35581621527671814","0.006649130489677191","0.9933918118476868","0.008295266889035702","0.9917665719985962","","","","","","","","0.8064276149382532","11","24","","","","","","","","","","","","","","0.6903493191237419","","","","","",""
"18_SWP8_ID_061_MOD","230","-","NEW_GRAD_INPUT, SWP8, modded","99e7gei3","finished","ricu","","","2023-12-29T16:45:00.000Z","2023-12-29T16:48:50.000Z","2023-12-29T16:48:50.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00006","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_061","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1036","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.6019441674975075","0.00000522940081282286","{""values"":[64,68,57,50,51,50,47,57,53,32,33,36,27,26,28,20,12,10,8,7,5,8,6,3,1,5,1,0,0,0,1,2],""bins"":[2.540706312004204e-9,6.70575730055134e-7,0.0000013386107866608654,0.00000200664567273634,0.0000026746806724986527,0.0000033427156722609652,0.000004010750672023278,0.000004678785899159266,0.000005346820671547903,0.000006014855898683891,0.000006682890671072528,0.000007350925898208516,0.000008018961125344504,0.00000868699589773314,0.000009355030670121778,0.000010023066352005117,0.000010691101124393754,0.00001135913589678239,0.000012027170669171028,0.000012695206351054367,0.000013363241123443004,0.00001403127589583164,0.000014699310668220278,0.000015367346350103617,0.000016035381122492254,0.00001670341589488089,0.000017371450667269528,0.000018039485439658165,0.000018707520212046802,0.000019375556803424843,0.00002004359157581348,0.000020711626348202117,0.000021379661120590754],""_type"":""histogram""}","0.6754735792622134","7","16","0.6303492784500122","7","16","57","1.936278223991394","0.9514912962913512","0.42930659651756287","0.0008645316120237112","0.999135971069336","0.0009971470572054386","0.9990034699440002","","","","","","","","0.8063076465337697","7","16","","","","","","","","","","","","","","0.711368154708115","","","","","",""
"18_SWP8_ID_071_MOD","258","-","NEW_GRAD_OUTPUT, SWP8, modded","sqi71yaj","finished","ricu","","","2023-12-29T16:40:45.000Z","2023-12-29T16:45:03.000Z","2023-12-29T16:45:03.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_071","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1039","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.6939182452642074","0.00023554703511763364","[0.00023555266670882705,0.0002355414180783555]","0.7046360917248256","23","48","0.5949575901031494","13","28","79","1.95837664604187","0.9851542115211488","0.4781140089035034","0.0005200704908929765","0.9994800686836244","0.0007419899338856339","0.999258279800415","","","","","","","","0.8138380390940119","29","60","","","","","","","","","","","","","","0.8117141980987428","","","","","",""
"18_SWP8_ID_060_MOD","249","-","NEW_GRAD_INPUT, SWP8, modded","18zfcmet","finished","ricu","","","2023-12-29T16:40:35.000Z","2023-12-29T16:44:44.000Z","2023-12-29T16:44:44.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00006","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_060","1","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1036","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.6188933200398804","0.000006442511676141294","{""_type"":""histogram"",""bins"":[1.4420561411654376e-9,8.612828423792962e-7,0.0000017211236809089314,0.0000025809645194385666,0.0000034408051305945264,0.000004300646196497837,0.000005160487035027472,0.000006020327418809757,0.000006880168257339392,0.000007740009095869027,0.000008599849934398662,0.000009459690772928298,0.000010319531611457933,0.000011179372449987568,0.000012039213288517203,0.000012899054127046838,0.000013758894965576474,0.000014618735804106109,0.000015478575733141042,0.00001633841748116538,0.000017198257410200313,0.00001805809915822465,0.000018917939087259583,0.00001977778083528392,0.000020637620764318854,0.00002149746251234319,0.000022357302441378124,0.00002321714418940246,0.000024076984118437394,0.00002493682586646173,0.000025796665795496665,0.000026656507543521002,0.000027516347472555935],""values"":[70,59,53,63,61,55,49,57,43,39,36,29,28,18,22,20,19,7,9,7,6,8,1,3,1,1,0,2,0,1,0,1]}","0.6754735792622134","9","20","0.6215538382530212","11","24","61","2.024787425994873","0.9661742448806764","0.4500410258769989","0.0008931850316002965","0.999107539653778","0.0011401970405131578","0.9988608956336976","","","","","","","","0.8063076465337697","9","20","","","","","","","","","","","","","","0.714259017006167","","","","","",""
"18_SWP8_ID_070_MOD","208","-","NEW_GRAD_OUTPUT, SWP8, modded","w97jeb71","finished","ricu","","","2023-12-29T16:37:02.000Z","2023-12-29T16:40:30.000Z","2023-12-29T16:40:30.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_070","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1039","128","32","false","all","18_sweeps","2","","mrpc","","64","","false","0.1","0.01","true","0.6567796610169492","0.0002348172274651006","[0.00023481449170503765,0.0002348200068809092]","0.6762213359920239","11","24","0.6193399429321289","11","24","61","1.9258872270584104","0.9741346836090088","0.4612668454647064","0.0009476972045376896","0.9990529417991638","0.0011101147392764688","0.9988906979560852","","","","","","","","0.8063076465337697","9","20","","","","","","","","","","","","","","0.7709199800365996","","","","","",""
"18_SWP8_ID_059_MOD","320","-","NEW_GRAD_INPUT, SWP8, modded","mgx5scol","finished","ricu","","","2023-12-29T16:35:01.000Z","2023-12-29T16:40:21.000Z","2023-12-29T16:40:21.000Z","","drax","","","","2","NVIDIA A40","0","25","0.08","0.000008","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_059","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1035","128","32","false","all","18_sweeps","3","","mrpc","","64","","false","0.1","0.01","true","0.6844466600199401","0.0001414575963281095","{""bins"":[3.866066577984384e-8,0.000017896967619890347,0.00003575527443899773,0.000053613581258105114,0.00007147188443923369,0.00008933019125834107,0.00010718849807744846,0.00012504680489655584,0.00014290511899162084,0.0001607634185347706,0.0001786217326298356,0.00019648003217298537,0.00021433833171613514,0.00023219664581120014,0.00025005495990626514,0.0002679132448974997,0.0002857715589925647,0.0003036298730876297,0.0003214881871826947,0.0003393464721739292,0.0003572047862689942,0.0003750631003640592,0.0003929214144591242,0.00041077969945035875,0.00042863801354542375,0.00044649632764048874,0.00046435464173555374,0.0004822129267267883,0.0005000712699256837,0.0005179295549169183,0.0005357878399081528,0.0005536461831070483,0.0005715044680982828],""values"":[61,66,58,43,71,59,49,42,34,41,32,34,28,26,24,17,15,13,11,6,9,11,6,1,5,0,2,2,0,0,1,1],""_type"":""histogram""}","0.6914257228315055","29","60","0.5971763730049133","29","60","79","0.9590705037117004","0.9424508213996888","0.40050721168518066","0.03073247522115707","0.9697867631912231","0.032864972949028015","0.9677315354347228","","","","","","","","0.8100061387354205","29","60","","","","","","","","","","","","","","0.809509479386097","","","","","",""
"18_SWP8_ID_069_MOD","232","-","NEW_GRAD_OUTPUT, SWP8, modded","hfyqomb1","finished","ricu","","","2023-12-29T16:32:55.000Z","2023-12-29T16:36:47.000Z","2023-12-29T16:36:47.000Z","","drax","","","","2","NVIDIA A40","0","25","0.1","0.00004","400","200","40","/home/lange/fantastic-umbrella/runs/18_sweeps_08_modded/run_069","2","0.9","0.999","0","4","1","false","linear","128","bert-base-uncased","0","false","pcid_1039","128","32","false","all","18_sweeps","1","","mrpc","","64","","false","0.1","0.01","true","0.674975074775673","0.0004338971630204469","[0.0004338991420809179,0.0004338951548561454]","0.6817048853439681","19","40","0.6145802140235901","13","28","69","1.4898154735565186","0.9553143978118896","0.4341188669204712","0.0012441519647836683","0.998757004737854","0.0016353073297068477","0.99836665391922","","","","","","","","0.8065476190476191","11","24","","","","","","","","","","","","","","0.7616087751371114","","","","","",""
