"Name","Runtime","Notes","State","Tags","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","early_stopping_patience","evaluation_steps","learning_rate","max_train_steps","num_train_epochs","num_warmup_steps","output_dir","param_config_id","run_generation","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","gradient_accumulation_steps","ignore_mismatched_sizes","insert_dropout","lr_scheduler_type","max_length","model_name_or_path","original_gradient_fraction","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","avg_grad_diff_all_classes","avg_grad_diff_per_class","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","epoch","eval_loss","eval_p_max","eval_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_train_p0","avg_train_p_max","avg_train_p_var","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","train_loss","train_p_max","train_p_var"
"16_S0_ID_103_MOD","780","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","fh5xn8nn","ricu","","","2024-01-03T00:49:54.000Z","2024-01-03T01:02:54.000Z","2024-01-03T01:02:54.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_103","pcid_1249","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7516016840563793","0.023034442216157913","[0.023034442216157913,0.023034442216157913]","0.7523338824821527","71","576","0.5564301013946533","17","144","91","0.913422167301178","0.9557974934577942","0.4305807054042816","0.00664552953094244","0.9933786988258362","0.0431901253759861","0.9805590510368348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_102_MOD","427","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","40eypob4","ricu","","","2024-01-03T00:42:26.000Z","2024-01-03T00:49:33.000Z","2024-01-03T00:49:33.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_102","pcid_1249","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.738788211605345","0.031496312469244","[0.031496308743953705,0.0314963161945343]","0.7426322533406553","29","240","0.5736759305000305","13","112","49","0.911565124988556","0.9555389285087584","0.42612728476524353","0.019033007323741913","0.9811627864837646","0.07328304648399353","0.9678617119789124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_101_MOD","844","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","1t99msqh","ricu","","","2024-01-03T00:28:01.000Z","2024-01-03T00:42:05.000Z","2024-01-03T00:42:05.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00001","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_101","pcid_1248","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.732930624199158","0.012119214050471784","[0.012119214981794356,0.012119213119149208]","0.7338458722313747","89","720","0.5803102254867554","21","176","99","1.1441627740859983","0.9609758257865906","0.44140514731407166","0.0035689277574419975","0.9964401125907898","0.02106434665620327","0.988084077835083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_100_MOD","845","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","83qkdvq0","ricu","","","2024-01-03T00:13:35.000Z","2024-01-03T00:27:40.000Z","2024-01-03T00:27:40.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00001","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_100","pcid_1248","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7526999816950394","0.013736935332417488","[0.013736936263740064,0.01373693346977234]","0.753066080907926","95","768","0.5711697936058044","13","112","99","0.9852258563041688","0.9635592699050904","0.44286900758743286","0.004685529507696629","0.995326578617096","0.030179381370544434","0.9870729446411132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_099_MOD","479","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","3dxpr4ri","ricu","","","2024-01-03T00:05:16.000Z","2024-01-03T00:13:15.000Z","2024-01-03T00:13:15.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00001","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_099","pcid_1248","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7409848068826652","0.01467519998550415","[0.014675199054181576,0.01467519998550415]","0.7435475013728721","35","288","0.5732479691505432","11","96","55","1.0170631408691406","0.9685291051864624","0.4484930634498596","0.009086081758141518","0.9909570217132568","0.03581184521317482","0.982252597808838","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_098_MOD","761","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","9uq2uo2y","ricu","","","2024-01-02T23:52:15.000Z","2024-01-03T00:04:56.000Z","2024-01-03T00:04:56.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00002","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_098","pcid_1247","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7256086399414241","0.00366678019054234","[0.0036667785607278343,0.003666781820356846]","0.7272560863994142","69","560","0.5866202712059021","13","112","89","1.4474998712539673","0.972446858882904","0.459515243768692","0.0009207800030708312","0.9990798830986024","0.0062140352092683315","0.9965996146202089","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_097_MOD","851","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","ltgg6t9m","ricu","","","2024-01-02T23:37:43.000Z","2024-01-02T23:51:54.000Z","2024-01-02T23:51:54.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00002","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_097","pcid_1247","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7559948746110196","0.005978272296488285","[0.005978270899504423,0.005978273693472147]","0.7559948746110196","99","800","0.5644676685333252","9","80","99","1.188624382019043","0.9742945432662964","0.46057936549186707","0.0014509338652715087","0.998550295829773","0.010840813629329205","0.995241403579712","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_096_MOD","541","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","bt0y56l7","ricu","","","2024-01-02T23:28:22.000Z","2024-01-02T23:37:23.000Z","2024-01-02T23:37:23.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00002","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_096","pcid_1247","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7462932454695222","0.012086473405361176","[0.012086473405361176,0.012086471542716026]","0.7468423942888522","43","352","0.5791401863098145","7","64","63","1.289557933807373","0.982850193977356","0.4731461703777313","0.001887127640657127","0.9981147050857544","0.03542088344693184","0.9933350682258606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_095_MOD","30","-","failed","NEW_GRAD_OUTPUT, SWP0, modded","ea1r84da","ricu","","","2024-01-02T23:27:32.000Z","2024-01-02T23:28:02.000Z","2024-01-02T23:28:02.000Z","","drax","","","","2","NVIDIA A40","10","16","400000","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_095","pcid_1246","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.46586124839831594","","","","","","","","","-1","0.8024669289588928","0.6633806228637695","0.05777370184659958","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_094_MOD","30","-","failed","NEW_GRAD_OUTPUT, SWP0, modded","hozm7nqy","ricu","","","2024-01-02T23:26:43.000Z","2024-01-02T23:27:13.000Z","2024-01-02T23:27:13.000Z","","drax","","","","2","NVIDIA A40","10","16","400000","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_094","pcid_1246","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.4935017389712612","","","","","","","","","-1","0.7071889638900757","0.5696792006492615","0.01107320748269558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_093_MOD","30","-","failed","NEW_GRAD_OUTPUT, SWP0, modded","po3m4zio","ricu","","","2024-01-02T23:25:54.000Z","2024-01-02T23:26:24.000Z","2024-01-02T23:26:24.000Z","","drax","","","","2","NVIDIA A40","10","16","400000","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_093","pcid_1246","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.5297455610470437","","","","","","","","","-1","0.7603053450584412","0.710767924785614","0.0904579758644104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_092_MOD","312","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","iid8vqnu","ricu","","","2024-01-02T23:20:21.000Z","2024-01-02T23:25:33.000Z","2024-01-02T23:25:33.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_092","pcid_1245","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7267069375800842","0.001223949482664466","[0.0012239490170031786,0.0012239499483257532]","0.7309170785282811","15","128","0.6343481540679932","7","64","35","1.4985700845718384","0.978760838508606","0.46699532866477966","0.0007929901476018131","0.999207317829132","0.001979587599635124","0.998040735721588","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_091_MOD","281","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","6kw3qhyf","ricu","","","2024-01-02T23:15:20.000Z","2024-01-02T23:20:01.000Z","2024-01-02T23:20:01.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_091","pcid_1245","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7437305509793154","0.000827364856377244","[0.0008273669518530369,0.000827362819109112]","0.7451949478308622","11","96","0.6265442967414856","3","32","31","1.4210538864135742","0.983458936214447","0.47426676750183105","0.00096885918173939","0.9990317225456238","0.0016900302143767476","0.9983123540878296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_090_MOD","243","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","zu94wkqc","ricu","","","2024-01-02T23:10:57.000Z","2024-01-02T23:15:00.000Z","2024-01-02T23:15:00.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_090","pcid_1245","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.24","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7279882848251876","0.003917451482266188","[0.00391745287925005,0.003917450085282326]","0.7391543108182317","7","64","0.5681813955307007","5","48","27","1.4331399202346802","0.9817144870758056","0.47183310985565186","0.0013109538704156876","0.9986900091171264","0.006666678003966808","0.9960471987724304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_089_MOD","716","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","vde8q63p","ricu","","","2024-01-02T22:58:39.000Z","2024-01-02T23:10:35.000Z","2024-01-02T23:10:35.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_089","pcid_1244","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.728171334431631","0.013086863793432713","[0.01308686938136816,0.01308685913681984]","0.7294526816767344","63","512","0.568891167640686","21","176","83","1.0522921085357666","0.9565033316612244","0.43360865116119385","0.006286386400461197","0.993743062019348","0.02407051995396614","0.9827089309692384","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_088_MOD","848","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","z91fyt0w","ricu","","","2024-01-02T22:44:10.000Z","2024-01-02T22:58:18.000Z","2024-01-02T22:58:18.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_088","pcid_1244","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7473915431081823","0.012555906549096107","[0.012555906549096107,0.012555906549096107]","0.7481237415339557","87","704","0.5700287222862244","17","144","99","0.9477577805519104","0.9573298692703248","0.4333349764347077","0.005941169336438179","0.9940794110298156","0.020487507805228233","0.9835850596427916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_087_MOD","465","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","wb0fhbgk","ricu","","","2024-01-02T22:36:04.000Z","2024-01-02T22:43:49.000Z","2024-01-02T22:43:49.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_087","pcid_1244","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7371407651473549","0.015192409977316856","[0.015192410908639433,0.015192409977316856]","0.7411678564891085","33","272","0.5822950601577759","13","112","53","0.9353153109550476","0.9564608335494996","0.4298102259635926","0.01321024727076292","0.986880362033844","0.03708603233098984","0.9787624478340148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_086_MOD","846","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","3v5hsna2","ricu","","","2024-01-02T22:21:37.000Z","2024-01-02T22:35:43.000Z","2024-01-02T22:35:43.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00001","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_086","pcid_1243","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7336628226249313","0.00742956530302763","[0.00742956530302763,0.00742956530302763]","0.7336628226249313","99","800","0.5739206075668335","19","160","99","1.195169448852539","0.9679240584373474","0.45139583945274353","0.0030689567793160677","0.996939182281494","0.012196855619549751","0.9906834959983826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_085_MOD","847","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","21kecun7","ricu","","","2024-01-02T22:07:09.000Z","2024-01-02T22:21:16.000Z","2024-01-02T22:21:16.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00001","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_085","pcid_1243","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.751418634449936","0.00954825896769762","[0.009548258036375046,0.00954825896769762]","0.7516016840563793","95","768","0.5755755305290222","15","128","99","1.042402982711792","0.9658926129341124","0.44698718190193176","0.0037004980258643623","0.9963074326515198","0.019145263358950615","0.9893524646759032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_084_MOD","446","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","qqxt6h6n","ricu","","","2024-01-02T21:59:21.000Z","2024-01-02T22:06:47.000Z","2024-01-02T22:06:47.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00001","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_084","pcid_1243","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7440966501922021","0.00816589966416359","[0.00816589966416359,0.00816589966416359]","0.7446457990115322","31","256","0.5736377835273743","11","96","51","0.9902541637420654","0.9651479721069336","0.44397592544555664","0.008371004834771156","0.991665244102478","0.018950266763567924","0.9863612055778505","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_083_MOD","838","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","qk9albap","ricu","","","2024-01-02T21:45:02.000Z","2024-01-02T21:59:00.000Z","2024-01-02T21:59:00.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00002","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_083","pcid_1242","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7270730367929709","0.002774309366941452","[0.002774310298264026,0.00277430796995759]","0.7278052352187443","93","752","0.5776675343513489","13","112","99","1.475142478942871","0.97503262758255","0.463003009557724","0.0007357100839726627","0.999264657497406","0.004878368228673935","0.9975467920303344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_082_MOD","847","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","672txt80","ricu","","","2024-01-02T21:30:34.000Z","2024-01-02T21:44:41.000Z","2024-01-02T21:44:41.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00002","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_082","pcid_1242","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7543474281530295","0.004258519038558006","[0.004258518572896719,0.004258519504219294]","0.7559948746110196","81","656","0.5755016207695007","11","96","99","1.202365756034851","0.9745820760726928","0.4614497721195221","0.0013072883011773229","0.9986937642097472","0.007362767588347197","0.9957780241966248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_081_MOD","694","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","4tomvmh9","ricu","","","2024-01-02T21:18:40.000Z","2024-01-02T21:30:14.000Z","2024-01-02T21:30:14.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00002","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_081","pcid_1242","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7552626761852462","0.0012095147976651788","[0.001209513284265995,0.0012095163110643623]","0.7559948746110196","61","496","0.5831026434898376","7","64","81","1.2909660339355469","0.981944739818573","0.4722582697868347","0.001434260280802846","0.9985668659210204","0.002539915731176734","0.9974717497825624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_080_MOD","30","-","failed","NEW_GRAD_OUTPUT, SWP0, modded","8qpscyif","ricu","","","2024-01-02T21:17:51.000Z","2024-01-02T21:18:21.000Z","2024-01-02T21:18:21.000Z","","drax","","","","2","NVIDIA A40","10","16","400000","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_080","pcid_1241","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.46586124839831594","","","","","","","","","-1","0.8024669289588928","0.6633806228637695","0.05777370184659958","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_079_MOD","30","-","failed","NEW_GRAD_OUTPUT, SWP0, modded","1yyztrgf","ricu","","","2024-01-02T21:17:01.000Z","2024-01-02T21:17:31.000Z","2024-01-02T21:17:31.000Z","","drax","","","","2","NVIDIA A40","10","16","400000","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_079","pcid_1241","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.4935017389712612","","","","","","","","","-1","0.7071889638900757","0.5696792006492615","0.01107320748269558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_078_MOD","30","-","failed","NEW_GRAD_OUTPUT, SWP0, modded","p4zw7n1q","ricu","","","2024-01-02T21:16:11.000Z","2024-01-02T21:16:41.000Z","2024-01-02T21:16:41.000Z","","drax","","","","2","NVIDIA A40","10","16","400000","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_078","pcid_1241","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.5297455610470437","","","","","","","","","-1","0.7603053450584412","0.710767924785614","0.0904579758644104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_077_MOD","829","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","upiitb6i","ricu","","","2024-01-02T21:02:00.000Z","2024-01-02T21:15:49.000Z","2024-01-02T21:15:49.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_077","pcid_1240","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7268899871865275","0.00022840077872388065","[0.00022840323799755424,0.00022839833400212228]","0.7278052352187443","77","624","0.5952761769294739","7","64","97","1.8432906866073608","0.9849528074264526","0.4778393507003784","0.0001666434545768425","0.9998334050178528","0.00039458778337575495","0.9996057748794556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_076_MOD","715","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","y6d3duef","ricu","","","2024-01-02T20:49:44.000Z","2024-01-02T21:01:39.000Z","2024-01-02T21:01:39.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_076","pcid_1240","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7451949478308622","0.00025496998568996787","[0.00025497033493593335,0.00025496960734017193]","0.7461101958630789","63","512","0.5734636783599854","5","48","83","1.5995327234268188","0.9854215383529664","0.4780133366584778","0.0002809912257362157","0.9997190237045288","0.0005164556205272675","0.99948388338089","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_075_MOD","295","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","kw12u8zg","ricu","","","2024-01-02T20:44:27.000Z","2024-01-02T20:49:22.000Z","2024-01-02T20:49:22.000Z","","drax","","","","2","NVIDIA A40","10","16","0.00006","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_075","pcid_1240","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.2","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7153578619805967","0.003610118990764022","[0.00361012015491724,0.003610118292272091]","0.7395204100311185","13","112","0.5583410263061523","5","48","33","1.5557308197021484","0.9820255041122437","0.4728822112083435","0.000884839566424489","0.9991156458854676","0.012624025344848633","0.9975008368492126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_074_MOD","763","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","oqnf53nj","ricu","","","2024-01-02T20:31:23.000Z","2024-01-02T20:44:06.000Z","2024-01-02T20:44:06.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_074","pcid_1239","16_sweeps","3","0.9","0.999","0","1","0","1","false","0.16","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7237781438769907","0.0059900302439928055","[0.005990032572299242,0.005990027915686369]","0.7283543840380743","69","560","0.5969757437705994","19","160","89","1.1661759614944458","0.9611636400222778","0.4409021735191345","0.005290375556796789","0.994814395904541","0.011751610785722733","0.9895917773246764","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_073_MOD","548","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","1vnyojf3","ricu","","","2024-01-02T20:21:54.000Z","2024-01-02T20:31:02.000Z","2024-01-02T20:31:02.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_073","pcid_1239","16_sweeps","2","0.9","0.999","0","1","0","1","false","0.16","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7459271462566356","0.005860459990799427","[0.005860462319105864,0.005860457196831703]","0.7486728903532858","43","352","0.5576339364051819","15","128","63","0.9103519320487976","0.9541693329811096","0.4280355572700501","0.007187335751950741","0.9928402304649352","0.012611059471964836","0.9875617027282716","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16_S0_ID_072_MOD","680","-","finished","NEW_GRAD_OUTPUT, SWP0, modded","fhp5tw9a","ricu","","","2024-01-02T20:10:13.000Z","2024-01-02T20:21:33.000Z","2024-01-02T20:21:33.000Z","","drax","","","","2","NVIDIA A40","10","16","0.000008","800","100","80","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_072","pcid_1239","16_sweeps","1","0.9","0.999","0","1","0","1","false","0.16","linear","128","bert-base-uncased","0","false","128","32","false","all","","qnli","","256","","false","0.1","0.01","true","0.7369577155409116","0.008247925899922848","[0.008247924968600273,0.008247925899922848]","0.738239062786015","59","480","0.5765717625617981","11","96","79","1.03856360912323","0.966122269630432","0.4459882378578186","0.00645717466250062","0.993564248085022","0.017790192738175392","0.988046944141388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
