"Name","State","Notes","User","Tags","Created","Runtime","Sweep","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","insert_dropout","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","param_config_id","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","seed","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss","eval_loss.min","eval_loss_mm","eval_p_max","eval_p_max_mm","eval_p_var","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","test_accuracy_best_accuracy","test_accuracy_best_eval_loss","test_accuracy_best_f1","test_f1_best_accuracy","test_f1_best_eval_loss","test_f1_best_f1","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms"
"21_S1_ID_29_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T04:16:47.000Z","195","","0.9","0.999","","1","0","10","16","","false","0.24","0.00002","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_29","false","pcid_1456","128","32","","all","21_sweeps","3","","qqp","","64","","","0.1","0.01","true","0.63330078125","","","","","","","","","","0.71240234375","175","352","0.591318666934967","31","64","0.6531266702298236","159","320","","","","","","","","","","255","2.129236936569214","","","0.9794830083847046","","0.4689958691596985","","0.644581164221486","","","","","0.6923828125","0.646484375","0.6640625","0.5643153526970954","0.6542502387774594","0.6320855614973262","","","","","","0.002459628041833639","0.9982476830482484",""
"21_S1_ID_28_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T04:14:13.000Z","101","","0.9","0.999","","1","0","10","16","","false","0.24","0.00002","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_28","false","pcid_1456","128","32","","all","21_sweeps","2","","qqp","","64","","","0.1","0.01","true","0.64501953125","","","","","","","","","","0.6806640625","31","64","0.5625439286231995","31","64","0.6565126050420167","31","64","","","","","","","","","","111","1.5095329284667969","","","0.963003635406494","","0.442513108253479","","0.646228710462287","","","","","0.66845703125","0.66845703125","0.66845703125","0.6386375731772218","0.6386375731772218","0.6386375731772218","","","","","","0.004062698222696781","0.9959489107131958",""
"21_S0_ID_21_MOD","finished","-","ricu","SWP0, modded","2024-01-05T04:14:08.000Z","131","","0.9","0.999","0","2","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_00_modded/run_21","false","pcid_1436","128","32","","all","21_sweeps","1","","qqp","","64","","","0.1","0.01","true","0.59814453125","","","","","0.006337421480566263","[0.0063374238088727,0.006337419152259827]","","","","0.63525390625","31","64","0.6164122223854065","39","80","0.6344959388437649","55","112","","","","","","","","","","135","2.021646738052368","","","0.9785915017127992","","0.46607738733291626","","0.6317673378076062","","","","","0.6572265625","0.638671875","0.6279296875","0.593279258400927","0.6201232032854209","0.6409048067860509","","","","0.005770582240074873","0.9942644238471984","0.01201725658029318","0.9913151860237122","{""_type"":""histogram"",""bins"":[0.000003047772452191566,0.03640219569206238,0.07280133664608002,0.10920048505067825,0.1455996334552765,0.18199877440929413,0.21839793026447296,0.2547970712184906,0.29119622707366943,0.3275953531265259,0.3639945089817047,0.40039366483688354,0.43679279088974,0.4731919467449188,0.5095911026000977,0.5459902286529541,0.5823894143104553,0.6187885403633118,0.6551876664161682,0.6915868520736694,0.7279859781265259,0.7643851041793823,0.8007842898368835,0.83718341588974,0.8735825419425964,0.9099817276000977,0.9463808536529541,0.9827799797058105,1.019179105758667,1.0555782318115234,1.0919774770736694,1.1283766031265259,1.1647757291793823],""values"":[498,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"21_S0_ID_20_MOD","finished","-","ricu","SWP0, modded","2024-01-05T04:11:03.000Z","132","","0.9","0.999","0","1","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_00_modded/run_20","false","pcid_1435","128","32","","all","21_sweeps","3","","qqp","","64","","","0.1","0.01","true","0.59765625","","","","","0.017119675874710083","[0.01711968146264553,0.017119674012064934]","","","","0.67431640625","39","80","0.5688336491584778","39","80","0.6350093109869646","47","96","","","","","","","","","","127","0.9503799676895142","","","0.902454674243927","","0.33877110481262207","","0.6318141197497766","","","","","0.68310546875","0.68310546875","0.6337890625","0.6272257323377369","0.6272257323377369","0.6472248353715898","","","","0.03930552303791046","0.9624335169792176","0.0502132885158062","0.954566776752472","{""bins"":[0.000012904181858175434,0.032118648290634155,0.06422439217567444,0.09633013606071472,0.128435879945755,0.1605416238307953,0.19264736771583557,0.22475311160087585,0.25685885548591614,0.2889645993709564,0.3210703432559967,0.353176087141037,0.38528183102607727,0.41738757491111755,0.44949331879615784,0.4815990626811981,0.513704776763916,0.5458105206489563,0.5779162645339966,0.6100220084190369,0.6421277523040771,0.6742334961891174,0.7063392400741577,0.738444983959198,0.7705507278442383,0.8026564717292786,0.8347622156143188,0.8668679594993591,0.8989737033843994,0.9310794472694397,0.96318519115448,0.9952909350395203,1.0273966789245605],""values"":[405,64,23,9,2,1,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"21_S1_ID_27_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T04:10:53.000Z","145","","0.9","0.999","","1","0","10","16","","false","0.24","0.00002","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_27","false","pcid_1456","128","32","","all","21_sweeps","1","","qqp","","64","","","0.1","0.01","true","0.66357421875","","","","","","","","","","0.6962890625","71","144","0.6516174674034119","23","48","0.665615141955836","79","160","","","","","","","","","","159","2.1072285175323486","","","0.9838565587997437","","0.47631725668907166","","0.6617574864997545","","","","","0.69775390625","0.62744140625","0.69287109375","0.6528323051037577","0.6235816477553034","0.6687730384412849","","","","","","0.0017399975331500173","0.9982616901397704",""
"21_S1_ID_26_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T04:07:34.000Z","143","","0.9","0.999","","3","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_26","false","pcid_1455","128","32","","all","21_sweeps","3","","qqp","","64","","","0.1","0.01","true","0.6337890625","","","","","","","","","","0.65234375","39","80","0.6064355969429016","39","80","0.6042884990253411","95","192","","","","","","","","","","175","1.4135644435882568","","","0.954007089138031","","0.4268229007720947","","0.5883644346871569","","","","","0.63330078125","0.63330078125","0.59814453125","0.5255843335439039","0.5255843335439039","0.5955773955773956","","","","","","0.01166878081858158","0.9884794354438782",""
"21_S0_ID_19_MOD","finished","-","ricu","SWP0, modded","2024-01-05T04:05:15.000Z","291","","0.9","0.999","0","1","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_00_modded/run_19","false","pcid_1435","128","32","","all","21_sweeps","2","","qqp","","64","","","0.1","0.01","true","0.64306640625","","","","","0.00250509986653924","[0.002505101263523102,0.002505099168047309]","","","","0.68212890625","47","96","0.5538001656532288","47","96","0.6461688628599318","231","464","","","","","","","","","","311","1.5030068159103394","","","0.9591047763824464","","0.4387435019016266","","0.6453178068898593","","","","","0.681640625","0.681640625","0.654296875","0.6252873563218391","0.6252873563218391","0.6449348044132397","","","","0.0026163796428591013","0.9973875284194946","0.0049666836857795715","0.995059370994568","{""_type"":""histogram"",""values"":[338,98,31,14,9,4,5,3,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1],""bins"":[3.4770158663377515e-7,0.0027736607007682323,0.005546973552554846,0.008320286870002747,0.01109359972178936,0.013866912573575974,0.016640225425362587,0.0194135382771492,0.022186851128935814,0.024960163980722427,0.02773347683250904,0.030506789684295654,0.03328010439872742,0.03605341538786888,0.038826730102300644,0.04160004109144211,0.04437335580587387,0.047146666795015335,0.0499199815094471,0.05269329249858856,0.055466607213020325,0.05823991820216179,0.06101323291659355,0.06378654390573502,0.06655985862016678,0.06933317333459854,0.07210648059844971,0.07487979531288147,0.07765311002731323,0.080426424741745,0.08319973200559616,0.08597304672002792,0.08874636143445969]}"
"21_S1_ID_25_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T04:04:31.000Z","131","","0.9","0.999","","3","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_25","false","pcid_1455","128","32","","all","21_sweeps","2","","qqp","","64","","","0.1","0.01","true","0.64306640625","","","","","","","","","","0.65087890625","39","80","0.6026242971420288","31","64","0.594679186228482","79","160","","","","","","","","","","159","1.4400581121444702","","","0.9524581432342528","","0.42740321159362793","","0.5727644652250147","","","","","0.6318359375","0.6328125","0.615234375","0.477115117891817","0.1415525114155251","0.5821845174973489","","","","","","0.00825568102300167","0.9917955994606018",""
"21_S1_ID_24_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T04:01:28.000Z","131","","0.9","0.999","","3","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_24","false","pcid_1455","128","32","","all","21_sweeps","1","","qqp","","64","","","0.1","0.01","true","0.64404296875","","","","","","","","","","0.68212890625","79","160","0.640492856502533","31","64","0.6129541864139021","55","112","","","","","","","","","","159","1.648708462715149","","","0.9604761600494384","","0.43976134061813354","","0.6048780487804878","","","","","0.64404296875","0.65576171875","0.6259765625","0.5194462755438365","0.4938980617372577","0.5890557939914163","","","","","","0.005557296331971884","0.9944607615470886",""
"21_S0_ID_18_MOD","finished","-","ricu","SWP0, modded","2024-01-05T04:00:54.000Z","208","","0.9","0.999","0","1","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_00_modded/run_18","false","pcid_1435","128","32","","all","21_sweeps","1","","qqp","","64","","","0.1","0.01","true","0.65185546875","","","","","0.0020644438918679953","[0.002064442727714777,0.00206444482319057]","","","","0.67041015625","39","80","0.5986643433570862","39","80","0.6634844868735084","127","256","","","","","","","","","","207","1.846010446548462","","","0.9786139130592346","","0.4672358632087707","","0.6612826603325415","","","","","0.66748046875","0.66748046875","0.669921875","0.6256184716877405","0.6256184716877405","0.6721629485935985","","","","0.00283380807377398","0.9971704483032228","0.00460140872746706","0.9954121708869934","{""bins"":[0.0000026249851998727536,0.0010007376549765468,0.00199885037727654,0.002996962983161211,0.003995075356215239,0.0049931881949305534,0.005991301033645868,0.006989413406699896,0.00798752624541521,0.008985638618469238,0.00998375192284584,0.010981864295899868,0.011979976668953896,0.012978089042007923,0.013976202346384525,0.014974314719438553,0.015972428023815155,0.016970539465546608,0.01796865276992321,0.018966766074299812,0.019964877516031265,0.020962990820407867,0.02196110412478447,0.022959215566515923,0.023957328870892525,0.024955440312623978,0.02595355361700058,0.026951666921377182,0.027949778363108635,0.028947891667485237,0.02994600497186184,0.030944116413593292,0.031942229717969894],""values"":[135,119,77,65,41,21,17,10,7,4,5,1,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1],""_type"":""histogram""}"
"21_S1_ID_23_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T03:58:55.000Z","99","","0.9","0.999","","2","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_23","false","pcid_1454","128","32","","all","21_sweeps","3","","qqp","","64","","","0.1","0.01","true","0.58349609375","","","","","","","","","","0.6416015625","31","64","0.6200725436210632","39","80","0.6336266790180639","39","80","","","","","","","","","","119","1.2103900909423828","","","0.9333791732788086","","0.3904787600040436","","0.623731804146449","","","","","0.64599609375","0.61181640625","0.61181640625","0.5887691435053886","0.6354883081155434","0.6354883081155434","","","","","","0.025922833010554314","0.9748193621635436",""
"21_S0_ID_17_MOD","finished","-","ricu","SWP0, modded","2024-01-05T03:57:04.000Z","178","","0.9","0.999","0","3","0","10","16","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_00_modded/run_17","false","pcid_1434","128","32","","all","21_sweeps","3","","qnli","","64","","","0.1","0.01","true","0.572265625","","","","","0.0072473217733204365","[0.007247319910675287,0.007247323635965586]","","","","0.59765625","63","128","0.678392231464386","55","112","","","","","","","","","","","","","143","1.2397687435150146","","","0.8869162201881409","","0.33438947796821594","","","","","","","0.587890625","0.5849609375","","","","","","","","0.0109705850481987","0.989101231098175","0.017429444938898087","0.9828819036483764","{""bins"":[0.000030095483452896588,0.014061792753636837,0.02809349074959755,0.04212518781423569,0.056156884878873825,0.07018858194351196,0.0842202752828598,0.09825197607278824,0.11228367686271667,0.12631537020206451,0.14034706354141235,0.1543787717819214,0.16841046512126923,0.18244215846061707,0.1964738517999649,0.21050556004047394,0.22453725337982178,0.23856894671916962,0.25260064005851746,0.2666323482990265,0.28066402673721313,0.29469573497772217,0.3087274432182312,0.32275912165641785,0.3367908298969269,0.3508225381374359,0.36485421657562256,0.3788859248161316,0.39291760325431824,0.40694931149482727,0.4209810197353363,0.43501269817352295,0.449044406414032],""values"":[399,91,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"21_S1_ID_22_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T03:56:18.000Z","106","","0.9","0.999","","2","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_22","false","pcid_1454","128","32","","all","21_sweeps","2","","qqp","","64","","","0.1","0.01","true","0.52978515625","","","","","","","","","","0.67529296875","39","80","0.5805807113647461","39","80","0.6283095723014257","47","96","","","","","","","","","","127","1.7314645051956177","","","0.9523394703865052","","0.4227691888809204","","0.6032138442521632","","","","","0.6787109375","0.6787109375","0.63818359375","0.5424200278164117","0.5424200278164117","0.6255684689236989","","","","","","0.035833947360515594","0.981201171875",""
"21_S0_ID_16_MOD","finished","-","ricu","SWP0, modded","2024-01-05T03:54:01.000Z","159","","0.9","0.999","0","3","0","10","16","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_00_modded/run_16","false","pcid_1434","128","32","","all","21_sweeps","2","","qnli","","64","","","0.1","0.01","true","0.66162109375","","","","","0.007346636615693569","[0.007346633356064558,0.007346639409661293]","","","","0.681640625","47","96","0.6288911700248718","39","80","","","","","","","","","","","","","127","1.0621144771575928","","","0.9284874796867372","","0.3888576328754425","","","","","","","0.65673828125","0.66015625","","","","","","","","0.01321711763739586","0.9868767857551576","0.017555616796016693","0.982681691646576","{""_type"":""histogram"",""bins"":[0.000009755874998518266,0.0051596988923847675,0.010309642180800438,0.015459585003554821,0.020609527826309204,0.025759471580386162,0.03090941347181797,0.03605935722589493,0.041209299117326736,0.046359241008758545,0.05150918662548065,0.05665912851691246,0.06180907040834427,0.06695901602506638,0.07210895419120789,0.07725889980792999,0.0824088454246521,0.08755878359079361,0.09270872920751572,0.09785867482423782,0.10300861299037933,0.10815855860710144,0.11330850422382355,0.11845844238996506,0.12360838800668716,0.12875832617282867,0.13390827178955078,0.1390582174062729,0.144208163022995,0.1493581086397171,0.15450803935527802,0.15965798497200012,0.16480793058872223],""values"":[227,128,65,42,12,9,6,8,3,1,1,1,1,2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1]}"
"21_S1_ID_21_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T03:53:13.000Z","135","","0.9","0.999","","2","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_21","false","pcid_1454","128","32","","all","21_sweeps","1","","qqp","","64","","","0.1","0.01","true","0.5859375","","","","","","","","","","0.6474609375","95","192","0.6566103100776672","23","48","0.6319737458977965","63","128","","","","","","","","","","175","2.310583114624023","","","0.9799258708953856","","0.4689915478229522","","0.6227758007117438","","","","","0.64404296875","0.62451171875","0.61376953125","0.6338523355097941","0","0.6332869726471951","","","","","","0.00520192040130496","0.994817554950714",""
"21_S0_ID_15_MOD","finished","-","ricu","SWP0, modded","2024-01-05T03:49:33.000Z","244","","0.9","0.999","0","3","0","10","16","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_00_modded/run_15","false","pcid_1434","128","32","","all","21_sweeps","1","","qnli","","64","","","0.1","0.01","true","0.6728515625","","","","","0.006636547390371561","[0.006636547856032848,0.0066365464590489864]","","","","0.673828125","127","256","0.6370517611503601","23","48","","","","","","","","","","","","","207","1.3610148429870603","","","0.9662153124809264","","0.4462459683418274","","","","","","","0.6630859375","0.634765625","","","","","","","","0.006489715538918972","0.993532419204712","0.016944054514169693","0.989708423614502","{""_type"":""histogram"",""bins"":[0.0000028774677502951818,0.042309004813432693,0.08461513370275497,0.12692126631736755,0.16922739148139954,0.21153351664543152,0.2538396418094635,0.2961457669734955,0.33845189213752747,0.38075804710388184,0.4230641722679138,0.4653702974319458,0.5076764225959778,0.5499825477600098,0.5922886729240417,0.6345947980880737,0.6769009232521057,0.7192070484161377,0.7615131735801697,0.8038192987442017,0.8461254239082336,0.8884315490722656,0.9307376742362976,0.9730438590049744,1.0153499841690063,1.0576560497283936,1.0999622344970703,1.1422683000564575,1.1845744848251343,1.2268805503845215,1.2691867351531982,1.3114928007125854,1.3537989854812622],""values"":[506,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"21_S1_ID_20_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T03:49:18.000Z","180","","0.9","0.999","","1","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_20","false","pcid_1453","128","32","","all","21_sweeps","3","","qqp","","64","","","0.1","0.01","true","0.6435546875","","","","","","","","","","0.6787109375","167","336","0.5858398079872131","39","80","0.642823080591321","143","288","","","","","","","","","","247","1.545757532119751","","","0.9687620997428894","","0.450855553150177","","0.6286876907426248","","","","","0.681640625","0.65185546875","0.6328125","0.6178194607268465","0.6364099949005609","0.6405353728489483","","","","","","0.0043905205093324184","0.9956285953521729",""
"21_S1_ID_19_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T03:46:34.000Z","111","","0.9","0.999","","1","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_19","false","pcid_1453","128","32","","all","21_sweeps","2","","qqp","","64","","","0.1","0.01","true","0.63720703125","","","","","","","","","","0.6875","39","80","0.5585821866989136","47","96","0.6500260010400416","47","96","","","","","","","","","","127","1.1687488555908203","","","0.9373536705970764","","0.4027382433414459","","0.6359627633512984","","","","","0.67431640625","0.671875","0.671875","0.4555102040816327","0.6436903499469777","0.6436903499469777","","","","","","0.015763966366648674","0.9844497442245485",""
"21_S1_ID_18_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T03:43:19.000Z","145","","0.9","0.999","","1","0","10","16","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_18","false","pcid_1453","128","32","","all","21_sweeps","1","","qqp","","64","","","0.1","0.01","true","0.673828125","","","","","","","","","","0.69287109375","95","192","0.6532925367355347","31","64","0.6586102719033232","79","160","","","","","","","","","","175","1.6461894512176514","","","0.97321355342865","","0.4584671556949615","","0.656731757451182","","","","","0.69775390625","0.6298828125","0.6787109375","0.6468910439247005","0.624380574826561","0.6656504065040652","","","","","","0.004867896903306246","0.9951457977294922",""
"21_S0_ID_14_MOD","finished","-","ricu","SWP0, modded","2024-01-05T03:43:17.000Z","352","","0.9","0.999","0","2","0","10","16","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_00_modded/run_14","false","pcid_1433","128","32","","all","21_sweeps","3","","qnli","","64","","","0.1","0.01","true","0.529296875","","","","","0.0020754833240062","[0.002075484488159418,0.0020754821598529816]","","","","0.53076171875","183","368","0.726362407207489","31","64","","","","","","","","","","","","","263","2.238574266433716","","","0.965463399887085","","0.4464619755744934","","","","","","","0.50927734375","0.39111328125","","","","","","","","0.002954299096018076","0.997053325176239","0.0024805611465126276","0.9975241422653198","{""bins"":[0.000004162009645369835,0.0006289155571721494,0.001253669150173664,0.0018784226849675179,0.0025031762197613716,0.0031279297545552254,0.003752683522179723,0.004377436824142933,0.005002190358936787,0.00562694389373064,0.0062516978941857815,0.006876451428979635,0.007501204963773489,0.008125958032906055,0.00875071156769991,0.009375465102493763,0.010000218637287617,0.01062497217208147,0.011249726638197899,0.011874480172991753,0.012499233707785606,0.01312398724257946,0.013748740777373314,0.014373494312167168,0.014998247846961021,0.015623001381754875,0.01624775491654873,0.016872508451342583,0.017497261986136436,0.01812201552093029,0.018746769055724144,0.019371522590517998,0.01999627612531185],""values"":[128,93,77,55,22,10,15,17,21,2,11,7,10,12,3,1,1,0,1,1,0,3,0,3,3,2,2,2,4,3,1,2],""_type"":""histogram""}"
"21_S1_ID_17_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T03:39:36.000Z","165","","0.9","0.999","","3","0","10","16","","false","0.24","0.00002","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_17","false","pcid_1452","128","32","","all","21_sweeps","3","","qnli","","64","","","0.1","0.01","true","0.5654296875","","","","","","","","","","0.576171875","87","176","0.7050068974494934","23","48","","","","","","","","","","","","","167","1.9492439031600952","","","0.9445576071739196","","0.4179583489894867","","","","","","","0.5712890625","0.44970703125","","","","","","","","","","0.001344427466392517","0.9986567497253418",""
"21_S1_ID_16_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T03:36:34.000Z","159","","0.9","0.999","","3","0","10","16","","false","0.24","0.00002","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_16","false","pcid_1452","128","32","","all","21_sweeps","2","","qnli","","64","","","0.1","0.01","true","0.6943359375","","","","","","","","","","0.697265625","79","160","0.6330187320709229","23","48","","","","","","","","","","","","","159","1.3045365810394287","","","0.9580407738685608","","0.4375305771827698","","","","","","","0.6787109375","0.64599609375","","","","","","","","","","0.0030106869526207447","0.9969959259033204",""
"21_S0_ID_13_MOD","finished","-","ricu","SWP0, modded","2024-01-05T03:34:26.000Z","504","","0.9","0.999","0","2","0","10","16","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_00_modded/run_13","false","pcid_1433","128","32","","all","21_sweeps","2","","qnli","","64","","","0.1","0.01","true","0.70263671875","","","","","0.0022379476577043533","[0.002237945096567273,0.00223794998601079]","","","","0.7041015625","295","592","0.6427189707756042","39","80","","","","","","","","","","","","","375","1.091336727142334","","","0.941724419593811","","0.4111570417881012","","","","","","","0.6962890625","0.63720703125","","","","","","","","0.003670168574899435","0.9963372945785522","0.005025098100304604","0.9949930906295776","{""values"":[183,138,86,40,21,16,9,7,3,2,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[0.000007275340522028273,0.0014705274952575564,0.0029337794985622168,0.0043970318511128426,0.005860283970832825,0.007323536090552807,0.008786788210272789,0.010250040329992771,0.011713292449712753,0.013176544569432735,0.014639796689152718,0.016103047877550125,0.017566300928592682,0.01902955211699009,0.020492805168032646,0.021956056356430054,0.02341930940747261,0.024882560595870018,0.026345813646912575,0.027809064835309982,0.02927231788635254,0.030735569074749947,0.032198820263147354,0.03366207331418991,0.03512532636523247,0.036588579416275024,0.03805182874202728,0.03951508179306984,0.040978334844112396,0.04244158789515495,0.04390483722090721,0.04536809027194977,0.046831343322992325]}"
"21_S1_ID_15_VAN","finished","-","ricu","SWP1, vanilla","2024-01-05T03:33:00.000Z","189","","0.9","0.999","","3","0","10","16","","false","0.24","0.00002","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_01_vanilla/run_15","false","pcid_1452","128","32","","all","21_sweeps","1","","qnli","","64","","","0.1","0.01","true","0.6943359375","","","","","","","","","","0.69580078125","119","240","0.6365177035331726","15","32","","","","","","","","","","","","","199","1.5126752853393557","","","0.976919651031494","","0.4644416570663452","","","","","","","0.68310546875","0.6396484375","","","","","","","","","","0.002431991510093212","0.997571587562561",""
"21_S0_ID_12_MOD","finished","-","ricu","SWP0, modded","2024-01-05T03:26:43.000Z","440","","0.9","0.999","0","2","0","10","16","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","400","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_00_modded/run_12","false","pcid_1433","128","32","","all","21_sweeps","1","","qnli","","64","","","0.1","0.01","true","0.6904296875","","","","","0.0023170760832726955","[0.002317075617611408,0.002317076548933983]","","","","0.69189453125","247","496","0.6316864490509033","31","64","","","","","","","","","","","","","327","1.3407622575759888","","","0.966948628425598","","0.44885289669036865","","","","","","","0.677734375","0.640625","","","","","","","","0.00415468867868185","0.9958541393280028","0.005674788262695074","0.9943482875823976","{""_type"":""histogram"",""bins"":[0.000004304909452912398,0.0017040001694113016,0.003403695533052087,0.005103390663862228,0.006803086027503014,0.008502781391143799,0.010202476754784584,0.01190217211842537,0.013601867482066154,0.01530156284570694,0.017001258209347725,0.01870095357298851,0.020400648936629295,0.02210034430027008,0.023800039663910866,0.02549973502755165,0.027199430391192436,0.02889912575483322,0.030598821118474007,0.03229851648211479,0.03399820998311043,0.03569790720939636,0.037397600710392,0.03909729793667793,0.04079699143767357,0.0424966886639595,0.04419638216495514,0.045896079391241074,0.04759577289223671,0.049295470118522644,0.05099516361951828,0.052694860845804214,0.05439455434679985],""values"":[223,133,72,28,19,12,10,4,2,0,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1]}"
