"Name","Runtime","Notes","Tags","State","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","insert_dropout","param_config_id","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","eval_loss","eval_p_max","eval_p_var","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms","test_accuracy_best_accuracy","test_accuracy_best_eval_loss","test_accuracy_best_f1","test_f1_best_accuracy","test_f1_best_eval_loss","test_f1_best_f1"
"20_S0_ID_06_MOD","354","-","SWP0, modded","finished","h21lf381","ricu","","","2024-01-04T18:07:02.000Z","2024-01-04T18:12:56.000Z","2024-01-04T18:12:56.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1414","2","0.9","0.999","0","1","0","10","16","","false","0.00002","linear","128","800","bert-base-uncased","false","100","80","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_06","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.73974609375","1.3993099927902222","0.977002739906311","0.4658409357070923","","","","","0.0005009224405512214","[0.0005009234882891178,0.0005009215092286468]","","","","0.7421875","49","400","0.6081562042236328","7","64","","","","","","","","","","","","","69","","","","","","","","","","","","","0.0011284275678917766","0.9988722801208496","0.0015706155681982636","0.9984310865402222","{""_type"":""histogram"",""bins"":[0.0000010410728918941459,0.0008518021204508841,0.00170256313867867,0.0025533242151141167,0.0034040850587189198,0.00425484636798501,0.005105607211589813,0.005956368055194616,0.006807129364460707,0.00765789020806551,0.0085086515173316,0.009359411895275116,0.010210173204541206,0.011060934513807297,0.011911695823073387,0.012762456201016903,0.013613217510282993,0.014463978819549084,0.0153147391974926,0.01616550050675869,0.01701626181602478,0.01786702312529087,0.01871778443455696,0.019568543881177902,0.020419305190443993,0.021270066499710083,0.022120827808976173,0.022971589118242264,0.023822350427508354,0.024673109874129295,0.025523871183395386,0.026374632492661476,0.027225393801927567],""values"":[381,98,23,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}","0.72509765625","0.68798828125","","","",""
"20_S1_ID_07_VAN","173","-","SWP1, vanilla","finished","odkh2y33","ricu","","","2024-01-04T18:06:23.000Z","2024-01-04T18:09:16.000Z","2024-01-04T18:09:16.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1422","3","0.9","0.999","","1","0","10","16","","false","0.00002","linear","128","800","bert-base-uncased","false","100","80","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_07","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.72021484375","1.384324073791504","0.9704060554504396","0.4554054737091065","","","","","","","","","","0.73486328125","21","176","0.6176145672798157","9","80","","","","","","","","","","","","","41","","","","","","","","","","","","","","","0.001459948718547821","0.9985418319702148","","0.71875","0.650390625","","","",""
"20_S1_ID_06_VAN","310","-","SWP1, vanilla","finished","3eg3h9ox","ricu","","","2024-01-04T18:00:55.000Z","2024-01-04T18:06:05.000Z","2024-01-04T18:06:05.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1422","2","0.9","0.999","","1","0","10","16","","false","0.00002","linear","128","800","bert-base-uncased","false","100","80","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_06","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.74365234375","1.4040573835372925","0.975939929485321","0.46458685398101807","","","","","","","","","","0.7470703125","59","480","0.5987759828567505","7","64","","","","","","","","","","","","","79","","","","","","","","","","","","","","","0.0011054020142182708","0.9988953471183776","","0.734375","0.67333984375","","","",""
"20_S0_ID_05_MOD","411","-","SWP0, modded","finished","6cun7rmd","ricu","","","2024-01-04T17:59:54.000Z","2024-01-04T18:06:45.000Z","2024-01-04T18:06:45.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1414","1","0.9","0.999","0","1","0","10","16","","false","0.00002","linear","128","800","bert-base-uncased","false","100","80","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_05","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.72265625","1.4191391468048096","0.9775919914245604","0.46603691577911377","","","","","0.0005015387432649732","[0.0005015373462811112,0.0005015400820411742]","","","","0.72509765625","65","528","0.6164914965629578","5","48","","","","","","","","","","","","","85","","","","","","","","","","","","","0.0009833205258473754","0.9990171790122986","0.0014589827042073011","0.9985422492027284","{""_type"":""histogram"",""bins"":[0.00000149879815580789,0.0002666054351720959,0.0005317120812833309,0.0007968186982907355,0.00106192531529814,0.0013270319905132055,0.001592138665728271,0.0018572452245280147,0.00212235189974308,0.002387458458542824,0.002652565250173211,0.0029176718089729548,0.0031827783677726984,0.0034478851594030857,0.0037129917182028294,0.003978098277002573,0.004243204835802317,0.00450831139460206,0.004773418419063091,0.005038524977862835,0.005303631536662579,0.005568738095462322,0.005833844654262066,0.0060989512130618095,0.0063640582375228405,0.006629164796322584,0.006894271355122328,0.0071593779139220715,0.007424484472721815,0.007689591031521559,0.00795469805598259,0.008219804614782333,0.008484911173582077],""values"":[164,116,90,57,24,15,9,6,10,8,0,2,1,2,0,2,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1]}","0.71826171875","0.67236328125","","","",""
"20_S1_ID_05_VAN","141","-","SWP1, vanilla","finished","2pc3xk14","ricu","","","2024-01-04T17:58:17.000Z","2024-01-04T18:00:38.000Z","2024-01-04T18:00:38.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1422","1","0.9","0.999","","1","0","10","16","","false","0.00002","linear","128","800","bert-base-uncased","false","100","80","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_05","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7099609375","1.1097913980484009","0.9608336091041564","0.4374488592147827","","","","","","","","","","0.7255859375","13","112","0.6203820109367371","5","48","","","","","","","","","","","","","33","","","","","","","","","","","","","","","0.02216786891222","0.9903441667556764","","0.71923828125","0.66845703125","","","",""
"20_S0_ID_04_MOD","112","-","SWP0, modded","finished","6fbly8oc","ricu","","","2024-01-04T17:57:45.000Z","2024-01-04T17:59:37.000Z","2024-01-04T17:59:37.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1413","5","0.9","0.999","0","1","0","3","16","","false","0.00002","linear","128","200","bert-base-uncased","false","25","20","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_04","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7275390625","0.9177610874176024","0.9456203579902648","0.4153822958469391","","","","","0.008320007473230362","[0.008320007473230362,0.008320006541907787]","","","","0.736328125","13","112","0.6036074161529541","3","32","","","","","","","","","","","","","19","","","","","","","","","","","","","0.021824264898896217","0.985704779624939","0.03269261121749878","0.9811343550682068","{""values"":[494,9,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[0.000006045484951755498,0.04055657237768173,0.08110710233449936,0.12165762484073639,0.16220815479755402,0.20275868475437164,0.24330921471118927,0.2838597297668457,0.32441025972366333,0.36496078968048096,0.4055113196372986,0.4460618495941162,0.48661237955093384,0.5271629095077515,0.5677134394645691,0.6082639694213867,0.6488144993782043,0.689365029335022,0.7299155592918396,0.7704660892486572,0.8110166192054749,0.8515670895576477,0.8921176195144653,0.932668149471283,0.9732186794281006,1.013769268989563,1.0543197393417358,1.0948703289031982,1.135420799255371,1.1759713888168335,1.2165218591690063,1.2570724487304688,1.2976229190826416]}","0.73095703125","0.669921875","","","",""
"20_S1_ID_04_VAN","111","-","SWP1, vanilla","finished","1iyjd8qp","ricu","","","2024-01-04T17:56:09.000Z","2024-01-04T17:58:00.000Z","2024-01-04T17:58:00.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1421","5","0.9","0.999","","1","0","3","16","","false","0.00002","linear","128","200","bert-base-uncased","false","25","20","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_04","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7353515625","0.9422516226768494","0.9504808783531188","0.42216411232948303","","","","","","","","","","0.73779296875","17","144","0.5979070663452148","3","32","","","","","","","","","","","","","23","","","","","","","","","","","","","","","0.021753866225481033","0.9841188788414","","0.72607421875","0.67529296875","","","",""
"20_S0_ID_03_MOD","127","-","SWP0, modded","finished","dmx7g9fj","ricu","","","2024-01-04T17:55:21.000Z","2024-01-04T17:57:28.000Z","2024-01-04T17:57:28.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1413","4","0.9","0.999","0","1","0","3","16","","false","0.00002","linear","128","200","bert-base-uncased","false","25","20","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_03","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.71240234375","0.7450032234191895","0.8986488580703735","0.3388444185256958","","","","","0.01252040546387434","[0.012520404532551764,0.012520406395196916]","","","","0.71826171875","15","128","0.6103204488754272","5","48","","","","","","","","","","","","","21","","","","","","","","","","","","","0.06735503673553467","0.965714991092682","0.07684154808521271","0.958755373954773","{""bins"":[0.000016421474356320687,0.01286714430898428,0.02571786753833294,0.038568589836359024,0.05141931399703026,0.0642700344324112,0.07712075859308243,0.08997148275375366,0.1028222069144249,0.11567293107509613,0.12852364778518677,0.1413743793964386,0.15422509610652924,0.16707582771778107,0.1799265444278717,0.19277727603912354,0.20562799274921417,0.2184787094593048,0.23132944107055664,0.24418015778064728,0.2570308744907379,0.26988160610198975,0.2827323377132416,0.2955830693244934,0.30843377113342285,0.3212845027446747,0.3341352343559265,0.34698593616485596,0.3598366677761078,0.3726873993873596,0.38553813099861145,0.3983888328075409,0.4112395644187927],""_type"":""histogram"",""values"":[283,132,45,21,15,4,2,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}","0.71240234375","0.69091796875","","","",""
"20_S1_ID_03_VAN","123","-","SWP1, vanilla","finished","719m0by4","ricu","","","2024-01-04T17:53:50.000Z","2024-01-04T17:55:53.000Z","2024-01-04T17:55:53.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1421","4","0.9","0.999","","1","0","3","16","","false","0.00002","linear","128","200","bert-base-uncased","false","25","20","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_03","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.72021484375","0.7670911550521851","0.9112964272499084","0.3570558726787567","","","","","","","","","","0.72021484375","24","200","0.6013067364692688","5","48","","","","","","","","","","","","","24","","","","","","","","","","","","","","","0.5274624824523926","7.753820896148682","","0.71630859375","0.68896484375","","","",""
"20_S0_ID_02_MOD","145","-","SWP0, modded","finished","5r3f788a","ricu","","","2024-01-04T17:52:37.000Z","2024-01-04T17:55:02.000Z","2024-01-04T17:55:02.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1413","3","0.9","0.999","0","1","0","3","16","","false","0.00002","linear","128","200","bert-base-uncased","false","25","20","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_02","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.71630859375","0.8364638090133667","0.9145629405975342","0.3707092106342316","","","","","0.0050644478760659695","[0.0050644478760659695,0.005064448341727257]","","","","0.71826171875","21","176","0.6146833300590515","7","64","","","","","","","","","","","","","24","","","","","","","","","","","","","0.10448967665433884","7.896350860595703","0.14183267951011658","7.8597822189331055","{""bins"":[0.00004498125417740084,0.002073487266898155,0.004101993050426245,0.006130499299615622,0.008159005083143711,0.010187511332333088,0.01221601665019989,0.014244522899389267,0.016273029148578644,0.01830153539776802,0.020330041646957397,0.022358546033501625,0.024387052282691002,0.02641555853188038,0.028444064781069756,0.030472571030259132,0.03250107541680336,0.03452958166599274,0.036558087915182114,0.03858659416437149,0.04061510041356087,0.042643606662750244,0.04467211291193962,0.046700619161129,0.048729125410318375,0.05075763165950775,0.05278613418340683,0.05481464043259621,0.056843146681785583,0.05887165293097496,0.06090015918016434,0.06292866915464401,0.06495717167854309],""_type"":""histogram"",""values"":[59,49,43,32,16,17,12,5,6,6,3,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1]}","0.70703125","0.65771484375","","","",""
"20_S1_ID_02_VAN","124","-","SWP1, vanilla","finished","xbmv5gyc","ricu","","","2024-01-04T17:51:28.000Z","2024-01-04T17:53:32.000Z","2024-01-04T17:53:32.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1421","3","0.9","0.999","","1","0","3","16","","false","0.00002","linear","128","200","bert-base-uncased","false","25","20","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_02","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.71875","0.8465813994407654","0.9166555404663086","0.3742404282093048","","","","","","","","","","0.720703125","21","176","0.6190661787986755","9","80","","","","","","","","","","","","","24","","","","","","","","","","","","","","","0.12346836179494858","7.877784252166748","","0.71240234375","0.67822265625","","","",""
"20_S0_ID_01_MOD","139","-","SWP0, modded","finished","ykd2inup","ricu","","","2024-01-04T17:50:00.000Z","2024-01-04T17:52:19.000Z","2024-01-04T17:52:19.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1413","2","0.9","0.999","0","1","0","3","16","","false","0.00002","linear","128","200","bert-base-uncased","false","25","20","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_01","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.72705078125","0.8727834224700928","0.9411033987998962","0.4073389172554016","","","","","0.0044161295518279076","[0.004416126757860184,0.004416133277118206]","","","","0.72802734375","21","176","0.5957736968994141","5","48","","","","","","","","","","","","","24","","","","","","","","","","","","","0.09566956758499146","7.906826019287109","0.12705259025096893","7.876909255981445","{""bins"":[0.000018826493032975122,0.0026812979485839605,0.0053437696769833565,0.008006241172552109,0.010668712668120861,0.013331184163689613,0.01599365659058094,0.018656127154827118,0.021318599581718445,0.023981070145964622,0.02664354257285595,0.029306013137102127,0.031968485563993454,0.03463095799088478,0.03729342669248581,0.039955899119377136,0.04261837154626846,0.04528084397315979,0.04794331267476082,0.050605785101652145,0.05326825752854347,0.0559307299554348,0.05859319865703583,0.061255671083927155,0.06391814351081848,0.06658061593770981,0.06924308836460114,0.07190556079149246,0.07456802576780319,0.07723049819469452,0.07989297062158585,0.08255544304847717,0.0852179154753685],""values"":[87,74,31,26,12,10,4,5,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1],""_type"":""histogram""}","0.7275390625","0.697265625","","","",""
"20_S1_ID_01_VAN","95","-","SWP1, vanilla","finished","s5ij1hyh","ricu","","","2024-01-04T17:49:36.000Z","2024-01-04T17:51:11.000Z","2024-01-04T17:51:11.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1421","2","0.9","0.999","","1","0","3","16","","false","0.00002","linear","128","200","bert-base-uncased","false","25","20","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_01","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.72705078125","0.8405176401138306","0.929862916469574","0.39207449555397034","","","","","","","","","","0.7275390625","13","112","0.6149383187294006","3","32","","","","","","","","","","","","","19","","","","","","","","","","","","","","","0.03260374814271927","0.9760870933532716","","0.7099609375","0.66650390625","","","",""
"20_S0_ID_00_MOD","134","-","SWP0, modded","finished","1d2nofjp","ricu","","","2024-01-04T17:47:30.000Z","2024-01-04T17:49:44.000Z","2024-01-04T17:49:44.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1413","1","0.9","0.999","0","1","0","3","16","","false","0.00002","linear","128","200","bert-base-uncased","false","25","20","","/home/lange/fantastic-umbrella/runs/20_sweeps_00_modded/run_00","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.7080078125","0.9194136261940002","0.9367890357971193","0.3972969055175781","","","","","0.004835597705096006","[0.004835599102079868,0.004835596773773432]","","","","0.70849609375","23","192","0.6125473380088806","3","32","","","","","","","","","","","","","24","","","","","","","","","","","","","0.3625538945198059","7.82949161529541","0.39272910356521606","7.81400728225708","{""_type"":""histogram"",""bins"":[0.000024727045456529595,0.0028376479167491198,0.005650568753480911,0.008463489823043346,0.011276410892605782,0.014089331030845642,0.016902253031730652,0.019715173169970512,0.022528093308210373,0.025341015309095383,0.028153935447335243,0.030966857448220253,0.033779777586460114,0.03659269958734512,0.039405617862939835,0.042218539863824844,0.045031461864709854,0.047844383865594864,0.050657302141189575,0.053470224142074585,0.056283146142959595,0.059096064418554306,0.061908986419439316,0.06472190469503403,0.06753482669591904,0.07034774869680405,0.07316067069768906,0.07597359269857407,0.07878651469945908,0.08159942924976349,0.0844123512506485,0.08722527325153351,0.09003819525241852],""values"":[91,59,38,28,14,6,7,4,0,2,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1]}","0.7021484375","0.681640625","","","",""
"20_S1_ID_00_VAN","116","-","SWP1, vanilla","finished","r73kcnxg","ricu","","","2024-01-04T17:47:24.000Z","2024-01-04T17:49:20.000Z","2024-01-04T17:49:20.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1421","1","0.9","0.999","","1","0","3","16","","false","0.00002","linear","128","200","bert-base-uncased","false","25","20","","/home/lange/fantastic-umbrella/runs/20_sweeps_01_vanilla/run_00","false","128","32","","all","20_sweeps","","qnli","","256","","","0.1","0.01","true","0.71826171875","0.8956822752952576","0.9420029520988464","0.40432479977607727","","","","","","","","","","0.71826171875","24","200","0.6093457341194153","3","32","","","","","","","","","","","","","24","","","","","","","","","","","","","","","0.3964638411998749","7.812717437744141","","0.70849609375","0.68212890625","","","",""
