"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","insert_dropout","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","param_config_id","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","seed","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss","eval_loss.min","eval_loss_mm","eval_p_max","eval_p_max_mm","eval_p_var","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","test_accuracy_best_accuracy","test_accuracy_best_eval_loss","test_accuracy_best_f1","test_f1_best_accuracy","test_f1_best_eval_loss","test_f1_best_f1","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms"
"23_S0_ID_027_MOD","finished","-","ricu","SWP0, modded","2024-01-07T21:29:53.000Z","587","","v18est1n","","","2024-01-07T21:39:40.000Z","2024-01-07T21:39:40.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","5","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_027","false","pcid_1799","128","32","","all","23_sweeps","1","","rte","","8","","","0.1","0.01","true","0.6014492753623188","","","","","0.002282189205288887","[0.002282187342643738,0.00228219130076468]","","","","0.605072463768116","443","444","0.9990228414535522","33","34","","","","","","","","","","","","","603","1.317047357559204","","","0.8519694209098816","","0.30179035663604736","","","","","","","0.5848375451263538","0.5956678700361011","","","","","","","","0.000982540543191135","0.9990179538726808","0.003267292631790042","0.996747612953186","{""bins"":[0.0000036854398786090314,0.0012871272629126906,0.002570569282397628,0.0038540109526365995,0.005137452855706215,0.006420894991606474,0.007704336661845446,0.008987778797745705,0.010271220467984676,0.011554662138223648,0.01283810380846262,0.014121546410024166,0.015404988080263138,0.016688428819179535,0.01797187142074108,0.019255314022302628,0.020538754761219025,0.02182219736278057,0.023105639964342117,0.024389080703258514,0.02567252330482006,0.026955964043736458,0.028239406645298004,0.02952284924685955,0.030806289985775948,0.032089732587337494,0.03337317332625389,0.03465661406517029,0.035940058529376984,0.03722349926829338,0.03850694000720978,0.03979038447141647,0.04107382521033287],""values"":[25,19,9,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"23_S0_ID_026_MOD","finished","-","ricu","SWP0, modded","2024-01-07T21:27:08.000Z","150","","mj5mpnb9","","","2024-01-07T21:29:38.000Z","2024-01-07T21:29:38.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","4","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_026","false","pcid_1798","128","32","","all","23_sweeps","3","","rte","","8","","","0.1","0.01","true","0.605072463768116","","","","","0.04272725433111191","[0.04272725433111191,0.04272725060582161]","","","","0.6123188405797102","33","34","0.9501436948776244","29","30","","","","","","","","","","","","","193","1.1216588020324707","","","0.8178665637969971","","0.25255995988845825","","","","","","","0.5848375451263538","0.5992779783393501","","","","","","","","0.002190150786191225","0.9978123903274536","0.06486263126134872","0.9661361575126648","{""_type"":""histogram"",""bins"":[0.0003185196255799383,0.037878673523664474,0.07543882727622986,0.11299898475408554,0.15055914223194122,0.1881192922592163,0.2256794422864914,0.2632395923137665,0.30079975724220276,0.33835989236831665,0.37592005729675293,0.4134802222251892,0.4510403573513031,0.4886005222797394,0.5261606574058533,0.5637208223342896,0.6012809872627258,0.6388411521911621,0.6764013171195984,0.7139614224433899,0.7515215873718262,0.7890817523002625,0.8266419172286987,0.864202082157135,0.9017621874809265,0.9393223524093628,0.9768825173377991,1.0144426822662354,1.0520027875900269,1.089563012123108,1.1271231174468994,1.1646833419799805,1.202243447303772],""values"":[54,1,2,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"23_S0_ID_025_MOD","finished","-","ricu","SWP0, modded","2024-01-07T21:23:22.000Z","210","","1n4pl6sk","","","2024-01-07T21:26:52.000Z","2024-01-07T21:26:52.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","4","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_025","false","pcid_1798","128","32","","all","23_sweeps","2","","rte","","8","","","0.1","0.01","true","0.6086956521739131","","","","","0.006967649795114994","[0.006967645138502121,0.006967655383050442]","","","","0.6159420289855072","141","142","0.9461894035339355","29","30","","","","","","","","","","","","","301","1.188053846359253","","","0.8326797485351562","","0.2701128125190735","","","","","","","0.5848375451263538","0.5992779783393501","","","","","","","","0.0016075912863016129","0.9983937740325928","0.008641509339213371","0.9914467334747314","{""_type"":""histogram"",""bins"":[0.00007892615394666791,0.0021731252782046795,0.004267324227839708,0.0063615236431360245,0.008455722592771053,0.010549921542406082,0.012644120492041111,0.014738320372998714,0.016832519322633743,0.018926717340946198,0.0210209172219038,0.023115117102861404,0.02520931512117386,0.027303515002131462,0.029397713020443916,0.03149191290140152,0.033586110919713974,0.03568031266331673,0.03777451068162918,0.039868708699941635,0.04196290671825409,0.04405710846185684,0.046151306480169296,0.04824550449848175,0.0503397062420845,0.05243390426039696,0.05452810227870941,0.056622304022312164,0.05871650204062462,0.06081070005893707,0.06290490180253983,0.06499909609556198,0.06709329783916473],""values"":[24,8,6,1,5,2,4,4,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1]}"
"23_S0_ID_024_MOD","finished","-","ricu","SWP0, modded","2024-01-07T21:20:39.000Z","147","","aiw7e2cv","","","2024-01-07T21:23:06.000Z","2024-01-07T21:23:06.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","4","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_024","false","pcid_1798","128","32","","all","23_sweeps","1","","rte","","8","","","0.1","0.01","true","0.6086956521739131","","","","","0.020034343004226685","[0.020034339278936383,0.020034346729516983]","","","","0.6159420289855072","33","34","0.945166289806366","29","30","","","","","","","","","","","","","193","1.11744487285614","","","0.818941056728363","","0.2529458701610565","","","","","","","0.592057761732852","0.592057761732852","","","","","","","","0.0021969510708004236","0.9978055953979492","0.024195175617933273","0.9778375625610352","{""values"":[46,9,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""bins"":[0.00009288934961659834,0.016626350581645966,0.03315981104969978,0.0496932752430439,0.06622673571109772,0.08276019990444183,0.09929365664720535,0.11582712084054947,0.132360577583313,0.1488940417766571,0.16542750597000122,0.18196097016334534,0.19849443435668945,0.21502788364887238,0.2315613478422165,0.2480948120355606,0.26462826132774353,0.28116172552108765,0.29769518971443176,0.3142286539077759,0.33076211810112,0.3472955822944641,0.3638290464878082,0.38036251068115234,0.39689597487449646,0.4134294390678406,0.4299629032611847,0.4464963376522064,0.46302980184555054,0.47956326603889465,0.49609673023223877,0.5126302242279053,0.529163658618927],""_type"":""histogram""}"
"23_S0_ID_023_MOD","finished","-","ricu","SWP0, modded","2024-01-07T21:18:04.000Z","139","","q0k1ce91","","","2024-01-07T21:20:23.000Z","2024-01-07T21:20:23.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","3","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_023","false","pcid_1797","128","32","","all","23_sweeps","3","","rte","","8","","","0.1","0.01","true","0.5507246376811594","","","","","0.03677691891789436","[0.03677692264318466,0.036776915192604065]","","","","0.5688405797101449","23","24","0.9753490686416626","29","30","","","","","","","","","","","","","189","1.178699016571045","","","0.8248432874679565","","0.2668050527572632","","","","","","","0.5487364620938628","0.5595667870036101","","","","","","","","0.002483724383637309","0.9975194931030272","0.043052710592746735","0.9607604146003724","{""_type"":""histogram"",""bins"":[0.00015595964214298874,0.014831970445811749,0.02950798161327839,0.044183991849422455,0.05886000394821167,0.07353601604700089,0.0882120281457901,0.10288804024457932,0.11756404489278793,0.13224005699157715,0.14691607654094696,0.16159208118915558,0.1762680858373642,0.190944105386734,0.20562011003494263,0.22029612958431244,0.23497213423252106,0.24964815378189087,0.2643241584300995,0.2790001630783081,0.2936761677265167,0.30835220217704773,0.32302820682525635,0.33770421147346497,0.3523802161216736,0.3670562207698822,0.3817322552204132,0.3964082598686218,0.41108426451683044,0.42576026916503906,0.44043630361557007,0.4551123082637787,0.4697883129119873],""values"":[34,10,3,2,4,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1]}"
"23_S0_ID_022_MOD","finished","-","ricu","SWP0, modded","2024-01-07T21:15:31.000Z","137","","bcybufuq","","","2024-01-07T21:17:48.000Z","2024-01-07T21:17:48.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","3","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_022","false","pcid_1797","128","32","","all","23_sweeps","2","","rte","","8","","","0.1","0.01","true","0.5507246376811594","","","","","0.0167265422642231","[0.0167265422642231,0.0167265422642231]","","","","0.572463768115942","19","20","0.9756199717521667","29","30","","","","","","","","","","","","","189","1.1875574588775637","","","0.8305215239524841","","0.2714618444442749","","","","","","","0.5595667870036101","0.5523465703971119","","","","","","","","0.0025151604786515236","0.9974881410598756","0.02004416473209858","0.9808863401412964","{""values"":[33,16,3,4,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1],""_type"":""histogram"",""bins"":[0.00017495783686172217,0.00930179562419653,0.018428632989525795,0.027555471286177635,0.036682307720184326,0.045809146016836166,0.05493598431348801,0.06406281888484955,0.07318966090679169,0.08231649547815323,0.09144333750009537,0.10057017207145691,0.10969701409339905,0.11882384866476059,0.12795068323612213,0.13707752525806427,0.1462043672800064,0.15533119440078735,0.1644580364227295,0.17358487844467163,0.18271170556545258,0.19183854758739471,0.20096538960933685,0.210092231631279,0.21921905875205994,0.22834590077400208,0.2374727427959442,0.24659956991672516,0.2557264268398285,0.26485323905944824,0.2739800810813904,0.2831069231033325,0.29223376512527466]}"
"23_S0_ID_021_MOD","finished","-","ricu","SWP0, modded","2024-01-07T21:12:52.000Z","143","","4s4jvowe","","","2024-01-07T21:15:15.000Z","2024-01-07T21:15:15.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","3","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_021","false","pcid_1797","128","32","","all","23_sweeps","1","","rte","","8","","","0.1","0.01","true","0.5579710144927537","","","","","0.01899012178182602","[0.01899011619389057,0.01899012550711632]","","","","0.572463768115942","23","24","0.9827882051467896","29","30","","","","","","","","","","","","","189","1.1982550621032717","","","0.8306047916412354","","0.2730635404586792","","","","","","","0.5523465703971119","0.5451263537906137","","","","","","","","0.0024436158128082752","0.9975594878196716","0.022114060819149017","0.9786224365234376","{""_type"":""histogram"",""bins"":[0.00066833954770118,0.00833152886480093,0.015994718298316002,0.02365790866315365,0.031321097165346146,0.03898428753018379,0.04664747789502144,0.054310668259859085,0.06197385862469673,0.06963704526424408,0.07730023562908173,0.08496342599391937,0.09262661635875702,0.10028980672359467,0.10795299708843231,0.11561618745326996,0.1232793778181076,0.13094256818294525,0.1386057585477829,0.14626894891262054,0.1539321392774582,0.16159532964229584,0.1692585051059723,0.17692169547080994,0.18458488583564758,0.19224807620048523,0.19991126656532288,0.20757445693016052,0.21523764729499817,0.22290083765983582,0.23056402802467346,0.2382272183895111,0.24589040875434875],""values"":[30,12,2,1,3,4,4,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1]}"
"23_S0_ID_020_MOD","finished","-","ricu","SWP0, modded","2024-01-07T21:09:59.000Z","156","","m9ase143","","","2024-01-07T21:12:35.000Z","2024-01-07T21:12:35.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","2","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_020","false","pcid_1796","128","32","","all","23_sweeps","3","","rte","","8","","","0.1","0.01","true","0.5760869565217391","","","","","0.00686683040112257","[0.006866836920380592,0.006866823881864548]","","","","0.6014492753623188","47","48","0.9724617004394532","23","24","","","","","","","","","","","","","207","1.1741470098495483","","","0.8501081466674805","","0.2845976948738098","","","","","","","0.6028880866425993","0.5848375451263538","","","","","","","","0.002331763505935669","0.9976712465286256","0.008995816111564636","0.9910917282104492","{""_type"":""histogram"",""values"":[20,13,5,4,2,3,3,0,2,2,2,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1],""bins"":[0.0000013087613979223534,0.001988449366763234,0.0039755902253091335,0.005962730851024389,0.007949871942400932,0.009937012568116188,0.011924153193831444,0.0139112938195467,0.015898434445261955,0.01788557507097721,0.019872715696692467,0.021859856322407722,0.023846996948122978,0.025834137573838234,0.02782127819955349,0.029808418825268745,0.03179556131362915,0.033782701939344406,0.03576984256505966,0.03775698319077492,0.03974412381649017,0.04173126444220543,0.043718405067920685,0.04570554569363594,0.047692686319351196,0.04967982694506645,0.05166696757078171,0.053654108196496964,0.05564124882221222,0.057628389447927475,0.05961553007364273,0.061602670699357986,0.06358981132507324]}"
"23_S0_ID_019_MOD","finished","-","ricu","SWP0, modded","2024-01-07T21:06:59.000Z","164","","c1yx8jkt","","","2024-01-07T21:09:43.000Z","2024-01-07T21:09:43.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","2","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_019","false","pcid_1796","128","32","","all","23_sweeps","2","","rte","","8","","","0.1","0.01","true","0.572463768115942","","","","","0.010770894587039948","[0.01077090110629797,0.010770888067781923]","","","","0.5978260869565217","51","52","0.9673579931259156","23","24","","","","","","","","","","","","","211","1.1741644144058228","","","0.8506914377212524","","0.28609615564346313","","","","","","","0.5992779783393501","0.5848375451263538","","","","","","","","0.0022284728474915028","0.9977742433547974","0.01296508964151144","0.987269639968872","{""values"":[26,11,4,4,6,3,3,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[0.00021186596131883562,0.00458883959800005,0.008965812623500824,0.013342786580324173,0.017719760537147522,0.022096732631325722,0.02647370658814907,0.03085068054497242,0.03522765263915062,0.03960462659597397,0.04398160055279732,0.048358574509620667,0.052735548466444016,0.057112522423267365,0.061489492654800415,0.06586647033691406,0.07024344056844711,0.07462041825056076,0.07899738848209381,0.08337435871362686,0.08775133639574051,0.09212830662727356,0.09650528430938721,0.10088225454092026,0.1052592322230339,0.10963620245456696,0.1140131726861,0.11839015036821365,0.1227671205997467,0.12714409828186035,0.131521075963974,0.13589803874492645,0.1402750164270401]}"
"23_S0_ID_018_MOD","finished","-","ricu","SWP0, modded","2024-01-07T21:04:03.000Z","160","","3l6doxt8","","","2024-01-07T21:06:43.000Z","2024-01-07T21:06:43.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","2","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_018","false","pcid_1796","128","32","","all","23_sweeps","1","","rte","","8","","","0.1","0.01","true","0.5688405797101449","","","","","0.013449531979858875","[0.01344953291118145,0.0134495310485363]","","","","0.6014492753623188","49","50","0.9720749855041504","23","24","","","","","","","","","","","","","209","1.1855063438415527","","","0.8509094715118408","","0.2862546145915985","","","","","","","0.6028880866425993","0.5848375451263538","","","","","","","","0.0022489158436656","0.997753918170929","0.01641826145350933","0.984571933746338","{""_type"":""histogram"",""bins"":[0.00006807376485085115,0.013056416995823383,0.026044761762022972,0.03903310373425484,0.05202144756913185,0.06500979512929916,0.07799813896417618,0.09098648279905319,0.1039748266339302,0.11696317046880722,0.12995150685310364,0.14293985068798065,0.15592819452285767,0.16891653835773468,0.1819048821926117,0.1948932260274887,0.20788156986236572,0.22086991369724274,0.23385825753211975,0.24684660136699677,0.2598349452018738,0.272823303937912,0.2858116328716278,0.298799991607666,0.31178832054138184,0.32477667927742004,0.33776500821113586,0.3507533669471741,0.3637416958808899,0.3767300546169281,0.3897183835506439,0.40270674228668213,0.41569507122039795],""values"":[45,10,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"23_S0_ID_017_MOD","finished","-","ricu","SWP0, modded","2024-01-07T21:01:09.000Z","158","","f50c8drn","","","2024-01-07T21:03:47.000Z","2024-01-07T21:03:47.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","1","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_017","false","pcid_1795","128","32","","all","23_sweeps","3","","rte","","8","","","0.1","0.01","true","0.6086956521739131","","","","","0.04858098551630974","[0.04858097434043884,0.048580992966890335]","","","","0.6340579710144928","45","46","0.9199041128158568","27","28","","","","","","","","","","","","","205","1.079862117767334","","","0.8160837888717651","","0.25243231654167175","","","","","","","0.5776173285198556","0.5740072202166066","","","","","","","","0.0024458346888422966","0.9975574016571044","0.060047902166843414","0.9502587914466858","{""_type"":""histogram"",""bins"":[0.00009385494922753423,0.023536939173936844,0.04698002338409424,0.07042311131954193,0.09386619180440903,0.11730927973985672,0.14075236022472382,0.1641954481601715,0.1876385360956192,0.2110816240310669,0.2345246970653534,0.2579677999019623,0.2814108729362488,0.3048539459705353,0.32829704880714417,0.35174012184143066,0.37518322467803955,0.39862629771232605,0.42206937074661255,0.44551247358322144,0.46895554661750793,0.4923986494541168,0.5158417224884033,0.5392848253250122,0.5627278685569763,0.5861709713935852,0.6096140742301941,0.633057177066803,0.6565002202987671,0.679943323135376,0.7033864259719849,0.726829469203949,0.7502725720405579],""values"":[35,9,4,4,1,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1]}"
"23_S0_ID_016_MOD","finished","-","ricu","SWP0, modded","2024-01-07T20:58:18.000Z","155","","wb4u40zh","","","2024-01-07T21:00:53.000Z","2024-01-07T21:00:53.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","1","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_016","false","pcid_1795","128","32","","all","23_sweeps","2","","rte","","8","","","0.1","0.01","true","0.605072463768116","","","","","0.038607507944107056","[0.038607507944107056,0.038607507944107056]","","","","0.6304347826086957","43","44","0.9163419604301452","27","28","","","","","","","","","","","","","203","1.0739989280700684","","","0.8182145953178406","","0.2537754476070404","","","","","","","0.5812274368231047","0.5740072202166066","","","","","","","","0.0024704732932150364","0.9975329637527466","0.04519213363528251","0.9591575860977172","{""_type"":""histogram"",""bins"":[0.00005821008380735293,0.014142915606498718,0.02822762168943882,0.04231232777237892,0.056397031992673874,0.07048173993825912,0.08456644415855408,0.09865114837884903,0.11273586004972458,0.12682056427001953,0.14090527594089508,0.15498997271060944,0.16907468438148499,0.18315938115119934,0.1972440928220749,0.21132880449295044,0.2254135012626648,0.23949821293354034,0.2535829246044159,0.26766762137413025,0.2817523181438446,0.29583704471588135,0.3099217414855957,0.32400643825531006,0.3380911648273468,0.35217586159706116,0.3662605583667755,0.38034525513648987,0.3944299817085266,0.40851467847824097,0.4225993752479553,0.43668410181999207,0.4507687985897064],""values"":[37,9,1,5,0,1,0,1,0,2,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2]}"
"23_S0_ID_015_MOD","finished","-","ricu","SWP0, modded","2024-01-07T20:55:24.000Z","158","","3ct8uiwc","","","2024-01-07T20:58:02.000Z","2024-01-07T20:58:02.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","1","0","80","2","","false","0.28","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_015","false","pcid_1795","128","32","","all","23_sweeps","1","","rte","","8","","","0.1","0.01","true","0.605072463768116","","","","","0.05870097875595093","[0.058700982481241226,0.05870097875595093]","","","","0.6304347826086957","45","46","0.917894959449768","27","28","","","","","","","","","","","","","205","1.0748279094696045","","","0.817368745803833","","0.2527395486831665","","","","","","","0.5812274368231047","0.5740072202166066","","","","","","","","0.002386918291449547","0.997616171836853","0.08155889064073563","0.9490538239479064","{""_type"":""histogram"",""bins"":[0.00018053734675049782,0.034842777997255325,0.06950502097606659,0.10416726022958755,0.13882949948310852,0.17349174618721008,0.20815397799015045,0.24281622469425201,0.2774784564971924,0.31214070320129395,0.3468029499053955,0.38146519660949707,0.41612744331359863,0.4507896602153778,0.48545190691947937,0.5201141834259033,0.5547763705253601,0.5894386172294617,0.6241008639335632,0.6587631106376648,0.6934253573417664,0.7280876040458679,0.7627498507499695,0.797412097454071,0.8320743441581726,0.8667365908622742,0.9013988375663757,0.9360610246658325,0.9707232713699341,1.0053855180740356,1.0400477647781372,1.0747100114822388,1.1093722581863403],""values"":[45,4,3,2,3,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1]}"
"23_S0_ID_014_MOD","finished","-","ricu","SWP0, modded","2024-01-07T20:50:36.000Z","273","","5hpaat4e","","","2024-01-07T20:55:09.000Z","2024-01-07T20:55:09.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","5","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_014","false","pcid_1794","128","32","","all","23_sweeps","3","","rte","","8","","","0.1","0.01","true","0.5905797101449275","","","","","0.0025729089975357056","[0.002572909463196993,0.002572908764705062]","","","","0.5978260869565217","221","222","0.985240638256073","35","36","","","","","","","","","","","","","381","1.2393442392349243","","","0.8414897918701172","","0.286104291677475","","","","","","","0.592057761732852","0.5776173285198556","","","","","","","","0.001120845670811832","0.9988797903060912","0.0036554995458573103","0.9963584542274476","{""_type"":""histogram"",""bins"":[0.000027359192245057784,0.0010490092681720853,0.002070659538730979,0.003092309692874551,0.004113959614187479,0.005135609768331051,0.006157259922474623,0.007178910076618195,0.008200560696423054,0.009222210384905338,0.010243860073387623,0.011265510693192482,0.012287160381674767,0.013308811001479626,0.01433046068996191,0.01535211130976677,0.016373760998249054,0.01739541068673134,0.018417062237858772,0.019438711926341057,0.02046036161482334,0.021482011303305626,0.02250366285443306,0.023525312542915344,0.02454696223139763,0.025568611919879913,0.026590263471007347,0.02761191315948963,0.028633562847971916,0.0296552125364542,0.030676864087581635,0.03169851377606392,0.032720163464546204],""values"":[18,13,10,12,3,0,2,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"23_S0_ID_013_MOD","finished","-","ricu","SWP0, modded","2024-01-07T20:47:11.000Z","189","","io7u8fdv","","","2024-01-07T20:50:20.000Z","2024-01-07T20:50:20.000Z","drax","","","","2","NVIDIA A40","0.9","0.999","0","5","0","80","2","","false","0.24","0.00001","linear","128","800","/home/lange/fantastic-umbrella/it_reference","false","800","80","","/home/lange/fantastic-umbrella/runs/23_sweeps_00_modded/run_013","false","pcid_1794","128","32","","all","23_sweeps","2","","rte","","8","","","0.1","0.01","true","0.5833333333333334","","","","","0.0035730749368667603","[0.0035730795934796333,0.0035730707459151745]","","","","0.6014492753623188","69","70","0.9748536348342896","35","36","","","","","","","","","","","","","229","1.1582375764846802","","","0.8299592733383179","","0.2700524926185608","","","","","","","0.5812274368231047","0.5740072202166066","","","","","","","","0.001455856254324317","0.998545229434967","0.005043987184762955","0.9949765801429749","{""_type"":""histogram"",""bins"":[0.000024166512957890518,0.0008683785563334823,0.001712590572424233,0.0025568027049303055,0.003401014721021056,0.004245226737111807,0.005089438986033201,0.005933650769293308,0.006777863018214703,0.00762207480147481,0.008466287516057491,0.009310498833656311,0.010154711082577705,0.0109989233314991,0.011843135580420494,0.012687347829341888,0.013531559146940708,0.014375771395862103,0.015219983644783497,0.016064194962382317,0.01690840721130371,0.017752619460225105,0.0185968317091465,0.019441043958067894,0.02028525620698929,0.021129468455910683,0.021973680704832077,0.02281789295375347,0.023662103340029716,0.02450631558895111,0.025350527837872505,0.0261947400867939,0.027038952335715294],""values"":[13,11,4,6,3,2,6,2,3,1,1,3,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1]}"
