"Name","Runtime","Notes","Tags","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","insert_dropout","learning_rate","param_config_id","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","epoch","eval_loss","eval_p_max","eval_p_var","train_st2_loss","train_st2_p_max","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","vector_norms"
"19_S0_ID_049_MOD","337","-","NEW_GRAD_OUTPUT, SWP0, modded","j63olzf6","finished","ricu","","","2024-01-03T17:02:41.000Z","2024-01-03T17:08:18.000Z","2024-01-03T17:08:18.000Z","","drax","","","","2","NVIDIA A40","0.12","0.00004","pcid_1339","2","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_049","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7929708951125755","0.7935200439319056","13","448","0.5127813816070557","1","64","18","1.092294216156006","0.9789391160011292","0.4688129723072052","0.00378836365416646","0.9981639385223388","","","","","0.0017733429558575151","[0.001773343188688159,0.001773343188688159]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000869964191224426","0.9991311430931092","{""_type"":""histogram"",""values"":[1019,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""bins"":[2.1792364179873402e-7,0.038802456110715866,0.07760468870401382,0.11640693247318268,0.15520916879177094,0.1940114051103592,0.23281364142894745,0.2716158628463745,0.31041809916496277,0.3492203652858734,0.38802260160446167,0.4268248379230499,0.4656270742416382,0.504429280757904,0.5432315468788147,0.5820337533950806,0.6208360195159912,0.6596382260322571,0.6984404921531677,0.7372426986694336,0.7760449647903442,0.8148471713066101,0.8536494374275208,0.8924516439437866,0.9312539100646973,0.9700561165809631,1.008858323097229,1.0476605892181396,1.0864628553390503,1.125265121459961,1.164067268371582,1.2028695344924927,1.2416718006134033]}"
"19_S0_ID_048_MOD","285","-","NEW_GRAD_OUTPUT, SWP0, modded","dt218m2m","finished","ricu","","","2024-01-03T16:57:36.000Z","2024-01-03T17:02:21.000Z","2024-01-03T17:02:21.000Z","","drax","","","","2","NVIDIA A40","0.12","0.00004","pcid_1339","1","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_048","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7832692659710782","0.7872963573128318","10","352","0.5128968954086304","1","64","15","0.934690237045288","0.962577223777771","0.44397181272506714","0.02548167295753956","0.9943711161613464","","","","","0.005082287825644016","[0.005082287825644016,0.005082288756966591]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01698685623705387","0.997636377811432","{""bins"":[2.1510152237169677e-7,0.04146040976047516,0.082920603454113,0.12438079714775085,0.1658409982919693,0.20730118453502655,0.248761385679245,0.29022157192230225,0.3316817581653595,0.37314197421073914,0.4146021604537964,0.45606234669685364,0.4975225627422333,0.5389827489852905,0.5804429650306702,0.621903121471405,0.6633633375167847,0.7048234939575195,0.7462837100028992,0.7877439260482788,0.8292040824890137,0.8706642985343933,0.912124514579773,0.9535846710205078,0.9950448870658875,1.036505103111267,1.077965259552002,1.1194254159927368,1.1608856916427612,1.202345848083496,1.243806004524231,1.2852662801742554,1.3267264366149902],""values"":[1005,5,4,2,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"19_S0_ID_047_MOD","232","-","NEW_GRAD_OUTPUT, SWP0, modded","c31cdxzh","finished","ricu","","","2024-01-03T16:53:24.000Z","2024-01-03T16:57:16.000Z","2024-01-03T16:57:16.000Z","","drax","","","","2","NVIDIA A40","0.12","0.00006","pcid_1338","3","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_047","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7649643053267435","0.771004942339374","7","256","0.5068154335021973","2","96","12","1.1460602283477783","0.9692771434783936","0.45435830950737","0.0013041227357462049","0.9987017512321472","","","","","0.0006559058092534542","[0.0006559070898219943,0.0006559044704772532]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0007307077758014202","0.9992704391479492","{""_type"":""histogram"",""bins"":[4.0610956375530805e-7,0.0020982336718589067,0.004196061287075281,0.006293888669461012,0.00839171651750803,0.01048954389989376,0.012587371282279491,0.014685198664665222,0.016783026978373528,0.018880853429436684,0.02097868174314499,0.023076508194208145,0.02517433650791645,0.027272162958979607,0.029369991272687912,0.03146781772375107,0.03356564790010452,0.03566347435116768,0.037761300802230835,0.03985912725329399,0.041956957429647446,0.0440547838807106,0.04615261033177376,0.048250436782836914,0.05034826695919037,0.052446093410253525,0.05454391986131668,0.056641750037670135,0.05873957648873329,0.06083740293979645,0.0629352331161499,0.06503305584192276,0.06713088601827621],""values"":[956,35,13,4,0,4,2,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1]}"
"19_S0_ID_046_MOD","219","-","NEW_GRAD_OUTPUT, SWP0, modded","gsgff7if","finished","ricu","","","2024-01-03T16:49:24.000Z","2024-01-03T16:53:03.000Z","2024-01-03T16:53:03.000Z","","drax","","","","2","NVIDIA A40","0.12","0.00006","pcid_1338","2","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_046","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.790042101409482","0.7968149368478857","6","224","0.49551671743392944","2","96","11","1.0932015180587769","0.9785547256469728","0.46804067492485046","0.0017168268095701933","0.9983258843421936","","","","","0.001013974193483591","[0.0010139758232980969,0.0010139725636690855]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0007240521954372525","0.9992766976356506","{""_type"":""histogram"",""bins"":[1.7975152388771676e-7,0.009150739759206772,0.01830129884183407,0.027451859787106514,0.03660241886973381,0.045752979815006256,0.0549035407602787,0.06405410170555115,0.0732046589255333,0.08235521614551544,0.09150578081607819,0.10065633803606033,0.10980690270662308,0.11895745992660522,0.12810802459716797,0.13725857436656952,0.14640913903713226,0.155559703707695,0.16471025347709656,0.1738608181476593,0.18301138281822205,0.1921619325876236,0.20131249725818634,0.21046306192874908,0.21961362659931183,0.22876417636871338,0.23791474103927612,0.24706530570983887,0.2562158703804016,0.26536640524864197,0.2745169699192047,0.28366753458976746,0.2928180992603302],""values"":[1009,4,3,2,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"19_S0_ID_045_MOD","201","-","NEW_GRAD_OUTPUT, SWP0, modded","g9gmawhk","finished","ricu","","","2024-01-03T16:45:42.000Z","2024-01-03T16:49:03.000Z","2024-01-03T16:49:03.000Z","","drax","","","","2","NVIDIA A40","0.12","0.00006","pcid_1338","1","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_045","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7797913234486545","0.7924217462932455","5","192","0.4785480797290802","1","64","10","0.980315625667572","0.9743195176124572","0.4600452482700348","0.01904545910656452","0.9949870109558104","","","","","0.004383615683764219","[0.004383615218102932,0.004383616149425507]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.011596974916756151","0.9972617626190186","{""values"":[1014,2,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1],""_type"":""histogram"",""bins"":[1.982317456850069e-7,0.03773533180356026,0.0754704624414444,0.11320559680461884,0.15094073116779327,0.18867585062980652,0.22641098499298096,0.2641461193561554,0.30188125371932983,0.3396163880825043,0.3773515224456787,0.41508665680885315,0.4528217911720276,0.490556925535202,0.5282920598983765,0.5660271644592285,0.6037623286247253,0.6414974331855774,0.6792325973510742,0.7169677019119263,0.7547028064727783,0.7924379706382751,0.8301730751991272,0.867908239364624,0.9056433439254761,0.9433785080909729,0.981113612651825,1.0188487768173218,1.0565838813781738,1.0943189859390259,1.1320542097091675,1.1697893142700195,1.2075244188308716]}"
"19_S0_ID_044_MOD","421","-","NEW_GRAD_OUTPUT, SWP0, modded","4mbtu264","finished","ricu","","","2024-01-03T16:38:20.000Z","2024-01-03T16:45:21.000Z","2024-01-03T16:45:21.000Z","","drax","","","","2","NVIDIA A40","0.1","0.000008","pcid_1337","3","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_044","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7854658612483983","0.7874794069192751","18","608","0.4878394901752472","6","224","23","0.7093325257301331","0.9444268941879272","0.4135927259922027","0.042331159114837646","0.9749130606651306","","","","","0.012267174199223518","[0.012267175130546091,0.01226717233657837]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02649487368762493","0.9828318357467652","{""bins"":[0.000005899241841689218,0.036289751529693604,0.07257360219955444,0.10885746031999588,0.14514130353927612,0.18142516911029816,0.217709019780159,0.25399285554885864,0.2902767062187195,0.3265605866909027,0.36284443736076355,0.3991282880306244,0.43541213870048523,0.47169598937034607,0.5079798102378845,0.5442636609077454,0.5805475115776062,0.6168314218521118,0.6531152725219727,0.6893991231918335,0.7256829738616943,0.7619668245315552,0.798250675201416,0.8345345258712769,0.8708183765411377,0.9071022272109985,0.9433860778808594,0.9796699285507202,1.015953779220581,1.052237629890442,1.0885214805603027,1.1248053312301636,1.1610891819000244],""values"":[925,57,16,7,8,3,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"19_S0_ID_043_MOD","319","-","NEW_GRAD_OUTPUT, SWP0, modded","uurb7vt6","finished","ricu","","","2024-01-03T16:32:39.000Z","2024-01-03T16:37:58.000Z","2024-01-03T16:37:58.000Z","","drax","","","","2","NVIDIA A40","0.1","0.000008","pcid_1337","2","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_043","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7741167856489108","0.7761303313197877","12","416","0.5102453827857971","4","160","17","0.7090454697608948","0.9415005445480348","0.40671655535697937","0.06128530576825142","0.9687812328338624","","","","","0.017530245706439018","[0.01753024384379387,0.017530247569084167]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03765001893043518","0.9788212180137634","{""values"":[915,47,21,19,7,3,1,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1],""_type"":""histogram"",""bins"":[0.0000067771647991321515,0.04221385717391968,0.08442094177007675,0.12662802636623383,0.1688351035118103,0.21104218065738678,0.25324925780296326,0.2954563498497009,0.3376634418964386,0.3798705041408539,0.42207759618759155,0.46428465843200684,0.5064917802810669,0.5486988425254822,0.5909059047698975,0.6331130266189575,0.6753200888633728,0.7175271511077881,0.7597342133522034,0.8019413352012634,0.8441483974456787,0.886355459690094,0.928562581539154,0.9707696437835693,1.0129767656326294,1.0551837682724,1.09739089012146,1.13959801197052,1.1818050146102905,1.2240121364593506,1.2662192583084106,1.3084262609481812,1.3506333827972412]}"
"19_S0_ID_042_MOD","373","-","NEW_GRAD_OUTPUT, SWP0, modded","v7u9n3o5","finished","ricu","","","2024-01-03T16:26:04.000Z","2024-01-03T16:32:17.000Z","2024-01-03T16:32:17.000Z","","drax","","","","2","NVIDIA A40","0.1","0.000008","pcid_1337","1","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_042","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7742998352553542","0.7772286289584477","15","512","0.5193836092948914","4","160","20","0.7415357828140259","0.9495242834091188","0.4167972803115845","0.07218555361032486","0.973977506160736","","","","","0.011300629936158655","[0.011300629004836082,0.011300630867481232]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.057585835456848145","0.9806057214736938","{""_type"":""histogram"",""bins"":[0.0000023707837044639746,0.03969310596585274,0.07938383519649506,0.11907456815242767,0.1587653011083603,0.1984560340642929,0.23814676702022552,0.27783751487731934,0.31752824783325195,0.35721898078918457,0.3969097137451172,0.4366004467010498,0.4762911796569824,0.515981912612915,0.5556726455688477,0.5953633785247803,0.6350541114807129,0.6747448444366455,0.7144355773925781,0.7541263103485107,0.7938170433044434,0.833507776260376,0.8731985092163086,0.9128892421722412,0.9525799751281738,0.9922707080841064,1.031961441040039,1.0716521739959717,1.1113429069519043,1.151033639907837,1.1907243728637695,1.2304151058197021,1.2701058387756348],""values"":[974,28,4,4,3,0,2,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1]}"
"19_S0_ID_041_MOD","230","-","NEW_GRAD_OUTPUT, SWP0, modded","griwg9jb","finished","ricu","","","2024-01-03T16:21:53.000Z","2024-01-03T16:25:43.000Z","2024-01-03T16:25:43.000Z","","drax","","","","2","NVIDIA A40","0.1","0.00001","pcid_1336","3","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_041","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7838184147904081","0.7860150100677283","7","256","0.48619481921195984","5","192","12","0.6829358339309692","0.9427027106285096","0.4079643189907074","0.05490187555551529","0.969745934009552","","","","","0.014711788855493069","[0.014711787924170494,0.014711791649460793]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03706661239266395","0.9784700274467468","{""_type"":""histogram"",""bins"":[0.000017659580407780595,0.03698994591832161,0.07396223396062851,0.11093452572822571,0.1479068100452423,0.1848790943622589,0.2218513786792755,0.2588236629962921,0.2957959473133087,0.3327682614326477,0.3697405457496643,0.4067128300666809,0.4436851143836975,0.4806573987007141,0.5176296830177307,0.5546019673347473,0.5915742516517639,0.6285465359687805,0.6655188202857971,0.7024911046028137,0.7394633889198303,0.7764356732368469,0.8134079575538635,0.8503803014755249,0.8873525857925415,0.9243248701095581,0.9612971544265747,0.9982694387435913,1.035241723060608,1.0722140073776245,1.1091862916946411,1.1461585760116577,1.1831308603286743],""values"":[935,40,21,13,3,0,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1]}"
"19_S0_ID_040_MOD","186","-","NEW_GRAD_OUTPUT, SWP0, modded","mkfmvwer","finished","ricu","","","2024-01-03T16:18:25.000Z","2024-01-03T16:21:31.000Z","2024-01-03T16:21:31.000Z","","drax","","","","2","NVIDIA A40","0.1","0.00001","pcid_1336","2","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_040","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7808896210873146","0.7818048691195314","4","160","0.4937808811664582","3","128","9","0.6582533121109009","0.9384651184082032","0.3996075093746186","0.07125288248062134","0.9597399830818176","","","","","0.019264433532953262","[0.019264433532953262,0.019264431670308113]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.052025847136974335","0.9715439081192015","{""bins"":[0.000006964965905353893,0.0318172387778759,0.06362751126289368,0.09543778747320175,0.12724806368350983,0.1590583324432373,0.19086861610412598,0.22267888486385345,0.25448915362358093,0.2862994372844696,0.3181097209453583,0.34991997480392456,0.38173025846481323,0.4135405421257019,0.4453507959842682,0.47716107964515686,0.5089713335037231,0.5407816171646118,0.5725919008255005,0.6044021844863892,0.6362124681472778,0.6680227518081665,0.6998330354690552,0.7316432595252991,0.7634535431861877,0.7952638268470764,0.8270741105079651,0.8588843941688538,0.8906946778297424,0.9225049018859863,0.954315185546875,0.9861254692077637,1.0179357528686523],""values"":[880,69,22,14,13,2,2,2,4,1,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,3],""_type"":""histogram""}"
"19_S0_ID_039_MOD","368","-","NEW_GRAD_OUTPUT, SWP0, modded","eatvkddf","finished","ricu","","","2024-01-03T16:11:54.000Z","2024-01-03T16:18:02.000Z","2024-01-03T16:18:02.000Z","","drax","","","","2","NVIDIA A40","0.1","0.00001","pcid_1336","1","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_039","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7755811825004576","0.7841845140032949","15","512","0.5190011858940125","4","160","20","0.7830950021743774","0.9575204253196716","0.4300564229488373","0.06090473756194115","0.981109857559204","","","","","0.007492393720895052","[0.00749239232391119,0.007492395117878914]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05212569981813431","0.9848123788833618","{""_type"":""histogram"",""bins"":[0.000009326356121164281,0.03795064240694046,0.07589196413755417,0.11383327841758728,0.151774600148201,0.1897159069776535,0.2276572287082672,0.2655985355377197,0.30353987216949463,0.34148117899894714,0.37942248582839966,0.41736382246017456,0.4553051292896271,0.4932464361190796,0.5311877727508545,0.5691291093826294,0.6070703864097595,0.6450117230415344,0.6829530596733093,0.7208943367004395,0.7588356733322144,0.7967770099639893,0.8347182869911194,0.8726596236228943,0.9106009602546692,0.9485422372817993,0.9864835739135742,1.0244249105453491,1.062366247177124,1.1003074645996094,1.1382488012313843,1.1761901378631592,1.214131474494934],""values"":[994,18,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1]}"
"19_S0_ID_038_MOD","189","-","NEW_GRAD_OUTPUT, SWP0, modded","nzd5qvp0","finished","ricu","","","2024-01-03T16:08:23.000Z","2024-01-03T16:11:32.000Z","2024-01-03T16:11:32.000Z","","drax","","","","2","NVIDIA A40","0.1","0.00002","pcid_1335","3","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_038","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7803404722679846","0.7841845140032949","4","160","0.47893789410591125","3","128","9","0.8131839632987976","0.9574378132820128","0.43413180112838745","0.02483649179339409","0.9874862432479858","","","","","0.006104880012571812","[0.006104879081249237,0.006104880943894386]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.014280854724347591","0.9911291003227234","{""_type"":""histogram"",""bins"":[0.000002435315082038869,0.043659113347530365,0.08731579035520554,0.1309724748134613,0.17462915182113647,0.21828582882881165,0.2619425058364868,0.305599182844162,0.34925585985183716,0.39291253685951233,0.4365692138671875,0.48022592067718506,0.5238825678825378,0.5675392746925354,0.6111959218978882,0.6548526287078857,0.6985092759132385,0.7421659827232361,0.7858226895332336,0.8294793367385864,0.873136043548584,0.9167926907539368,0.9604493975639343,1.004106044769287,1.0477627515792847,1.0914194583892822,1.1350760459899902,1.1787327527999878,1.2223894596099854,1.266046166419983,1.309702754020691,1.3533594608306885,1.397016167640686],""values"":[989,24,5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"19_S0_ID_037_MOD","235","-","NEW_GRAD_OUTPUT, SWP0, modded","jlizwpkg","finished","ricu","","","2024-01-03T16:04:08.000Z","2024-01-03T16:08:03.000Z","2024-01-03T16:08:03.000Z","","drax","","","","2","NVIDIA A40","0.1","0.00002","pcid_1335","2","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_037","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7774116785648911","0.7878455061321619","7","256","0.5172267556190491","3","128","12","0.8462827801704407","0.9580425024032592","0.435328871011734","0.020212264731526375","0.9845903515815736","","","","","0.008670119568705559","[0.008670120500028133,0.008670119568705559]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01071084477007389","0.9922271370887756","{""bins"":[0.000005462159151647938,0.027512870728969574,0.0550202801823616,0.08252768963575363,0.11003509163856506,0.1375425010919571,0.16504991054534912,0.19255731999874115,0.22006472945213318,0.2475721389055252,0.27507954835891724,0.30258694291114807,0.3300943672657013,0.35760176181793213,0.38510918617248535,0.4126165807247162,0.4401240050792694,0.46763139963150024,0.49513882398605347,0.5226462483406067,0.5501536130905151,0.5776610374450684,0.6051684617996216,0.63267582654953,0.6601832509040833,0.6876906752586365,0.7151980996131897,0.7427054643630981,0.7702128887176514,0.7977203130722046,0.8252277374267578,0.8527351021766663,0.8802425265312195],""values"":[969,21,6,5,5,1,1,2,0,6,0,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1],""_type"":""histogram""}"
"19_S0_ID_036_MOD","194","-","NEW_GRAD_OUTPUT, SWP0, modded","47tkj7n4","finished","ricu","","","2024-01-03T16:00:32.000Z","2024-01-03T16:03:46.000Z","2024-01-03T16:03:46.000Z","","drax","","","","2","NVIDIA A40","0.1","0.00002","pcid_1335","1","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_036","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7775947281713345","0.7834523155775215","5","192","0.5040854811668396","3","128","10","0.7929204106330872","0.958471179008484","0.43341290950775146","0.041490066796541214","0.98618084192276","","","","","0.005844463128596544","[0.005844462662935257,0.005844463128596544]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03610961139202118","0.989586591720581","{""_type"":""histogram"",""bins"":[0.000001203381543746218,0.03126237541437149,0.06252354383468628,0.09378471970558167,0.12504589557647705,0.15630705654621124,0.18756823241710663,0.21882940828800201,0.2500905692577362,0.2813517451286316,0.312612920999527,0.34387409687042236,0.37513527274131775,0.40639644861221313,0.43765759468078613,0.4689187705516815,0.5001799464225769,0.5314411520957947,0.5627022981643677,0.5939634442329407,0.6252246499061584,0.6564857959747314,0.6877470016479492,0.7190081477165222,0.75026935338974,0.781530499458313,0.812791645526886,0.8440528512001038,0.8753139972686768,0.9065752029418945,0.9378363490104675,0.9690975546836853,1.0003587007522583],""values"":[999,11,5,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1]}"
"19_S0_ID_035_MOD","439","-","NEW_GRAD_OUTPUT, SWP0, modded","s07cks9v","finished","ricu","","","2024-01-03T15:52:52.000Z","2024-01-03T16:00:11.000Z","2024-01-03T16:00:11.000Z","","drax","","","","2","NVIDIA A40","0.1","0.00004","pcid_1334","3","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_035","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7909573494416987","0.7909573494416987","24","800","0.4954164624214173","2","96","24","1.1601508855819702","0.9826654195785522","0.4730311930179596","0.0009452588274143636","0.9990624189376832","","","","","0.0003614674205891788","[0.0003614672750700265,0.0003614675661083311]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0006459358846768737","0.9993602633476256","{""values"":[934,58,15,5,1,2,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[5.608735591522418e-7,0.0010914457961916924,0.0021823307033628225,0.0032732158433645964,0.0043641007505357265,0.0054549858905375,0.006545870564877987,0.007636755704879761,0.008727640844881535,0.009818525053560734,0.010909410193562508,0.012000295333564281,0.013091180473566055,0.014182065613567829,0.015272950753569603,0.016363834962248802,0.01745472103357315,0.01854560524225235,0.01963648945093155,0.020727375522255898,0.021818259730935097,0.022909145802259445,0.024000030010938644,0.025090914219617844,0.026181800290942192,0.02727268449962139,0.02836357057094574,0.02945445477962494,0.030545338988304138,0.03163622319698334,0.032727111130952835,0.033817995339632034,0.034908879548311234]}"
"19_S0_ID_034_MOD","187","-","NEW_GRAD_OUTPUT, SWP0, modded","gmk2qgjl","finished","ricu","","","2024-01-03T15:49:23.000Z","2024-01-03T15:52:30.000Z","2024-01-03T15:52:30.000Z","","drax","","","","2","NVIDIA A40","0.1","0.00004","pcid_1334","2","0.9","0.999","0","1","0","5","32","1","false","linear","128","800","bert-base-uncased","","25","80","0","/home/lange/fantastic-umbrella/runs/19_sweeps_00_modded/run_034","false","128","32","false","all","19_sweeps","","qnli","","1024","","false","0.1","0.01","true","0.7770455793520044","0.7854658612483983","4","160","0.4894171357154846","2","96","9","0.9756157398223876","0.9683708548545836","0.45252352952957153","0.003170754760503769","0.996853232383728","","","","","0.0013317966368049383","[0.00133179675322026,0.0013317966368049383]","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.001993731129914522","0.9980111718177797","{""_type"":""histogram"",""bins"":[8.859301487973426e-7,0.003771547693759203,0.007542209699749947,0.011312871240079403,0.01508353278040886,0.01885419525206089,0.022624855861067772,0.026395518332719803,0.030166180804371834,0.033936843276023865,0.037707503885030746,0.04147816449403763,0.04524882882833481,0.04901948943734169,0.05279015004634857,0.05656081438064575,0.060331474989652634,0.06410213559865952,0.0678727999329567,0.07164345681667328,0.07541412115097046,0.07918478548526764,0.08295544236898422,0.0867261067032814,0.09049677103757858,0.09426742792129517,0.09803809225559235,0.10180875658988953,0.10557941347360611,0.10935007780790329,0.11312074214220047,0.11689139902591705,0.12066206336021423],""values"":[947,42,11,7,4,4,0,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1]}"
